,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
2504,2504,424,24:02.9,24:42.2,0 days 00:00:39.294912,32,1000000,0.010725122,0.003641639,0.95,0.000131736,1000,tiny,1,5000,128,PRUNED
810,810,423,13:37.4,14:12.1,0 days 00:00:34.614194,100,100000,0.001528672,0.224652202,0.99,8.53E-05,5000,medium,8,1000,256,PRUNED
1387,1387,423,09:57.4,10:34.0,0 days 00:00:36.602636,256,50000,0.001707097,0.003593654,0.999,1.00E-05,1000,medium,4,20000,128,PRUNED
1826,1826,423,48:47.2,49:30.9,0 days 00:00:43.697216,128,10000,0.003848189,0.005208781,0.995,0.00017093,10000,tiny,1,1,128,PRUNED
2502,2502,423,22:44.8,23:29.1,0 days 00:00:44.289720,32,50000,0.009403822,0.004494996,0.98,0.000109369,1000,tiny,1,5000,128,PRUNED
1020,1020,422,29:30.8,30:15.3,0 days 00:00:44.533054,512,50000,0.006876554,0.005835527,0.995,0.000235377,5000,medium,4,10000,128,PRUNED
1907,1907,422,47:05.3,47:45.2,0 days 00:00:39.896714,128,10000,0.00288226,0.057672012,0.995,0.00010596,10000,tiny,1,5000,16,PRUNED
2163,2163,422,42:05.3,42:43.1,0 days 00:00:37.854288,128,1000000,0.01975491,0.038020573,0.995,0.00012507,10000,tiny,2,1,4,PRUNED
2583,2583,422,18:55.1,19:39.9,0 days 00:00:44.831902,32,1000000,0.006889474,0.173875598,0.9999,3.55E-05,1000,tiny,1,5000,8,PRUNED
3763,3763,422,26:38.4,27:24.6,0 days 00:00:46.228008,32,50000,0.003084823,0.212776568,0.995,9.43E-05,5000,tiny,1,15000,16,PRUNED
4050,4050,422,36:35.2,37:12.2,0 days 00:00:36.992150,128,50000,0.001737885,0.041998259,0.995,0.000139727,0,tiny,4,15000,256,PRUNED
2752,2752,420,10:44.5,11:25.7,0 days 00:00:41.219429,32,1000000,0.024929294,0.017018308,0.995,0.000134861,1000,tiny,1,5000,128,PRUNED
4387,4387,420,14:44.9,15:22.8,0 days 00:00:37.951143,128,50000,0.005539501,0.030591348,0.995,0.000895629,10000,tiny,2,20000,16,PRUNED
845,845,418,37:26.3,38:20.0,0 days 00:00:53.777078,64,1000000,0.0308335,0.053669999,0.9999,2.56E-05,20000,medium,1,1,8,PRUNED
924,924,417,29:23.0,30:34.5,0 days 00:01:11.519286,512,50000,0.018729324,0.002316959,0.99,1.32E-05,1000,medium,4,20000,1000,COMPLETE
1818,1818,417,43:12.1,43:53.0,0 days 00:00:40.916832,128,10000,0.003119538,0.001427473,0.995,0.000247957,10000,tiny,1,1,128,PRUNED
3567,3567,416,14:18.2,15:07.2,0 days 00:00:48.969413,64,50000,0.026329175,0.059387257,0.99,7.80E-05,0,medium,1,1,1000,PRUNED
2171,2171,415,46:58.9,47:35.4,0 days 00:00:36.547696,128,1000000,0.00292868,0.004247179,0.995,0.000143092,10000,tiny,2,1,128,PRUNED
1922,1922,414,57:32.0,58:13.6,0 days 00:00:41.648908,128,10000,0.001705636,0.001439913,0.995,0.005495608,10000,tiny,1,5000,128,PRUNED
3134,3134,414,28:07.2,28:47.1,0 days 00:00:39.895068,128,10000,0.001793338,0.015793937,0.9999,0.000130777,10000,tiny,4,5000,128,PRUNED
3441,3441,414,49:02.0,49:48.4,0 days 00:00:46.370812,128,50000,0.002459432,0.144361292,0.99,0.051770407,5000,tiny,1,15000,128,PRUNED
704,704,413,06:40.9,07:22.5,0 days 00:00:41.607428,128,1000000,0.038215927,0.00471403,0.9999,0.000465987,1000,medium,4,15000,128,PRUNED
1164,1164,413,56:47.4,57:21.1,0 days 00:00:33.626117,64,50000,0.029157955,0.016300524,0.9999,0.000165855,1000,tiny,4,20000,128,PRUNED
2601,2601,413,30:49.4,31:30.1,0 days 00:00:40.764938,128,1000000,0.012410327,0.013736983,0.9999,0.000209091,1000,tiny,1,1,256,PRUNED
1436,1436,412,38:49.1,39:32.3,0 days 00:00:43.159955,32,50000,0.031655995,0.014069399,0.995,0.001495199,10000,tiny,1,20000,256,PRUNED
774,774,410,50:35.4,51:27.4,0 days 00:00:52.021421,64,50000,0.011533054,0.001819493,0.99,2.24E-05,1000,medium,1,10000,1000,PRUNED
3306,3306,410,19:00.0,20:14.4,0 days 00:01:14.361980,256,10000,0.003830593,0.002643167,0.99,7.71E-05,10000,medium,2,20000,128,COMPLETE
2011,2011,409,00:37.9,01:20.0,0 days 00:00:42.138883,100,10000,0.003810047,0.003365766,0.995,5.66E-05,10000,tiny,1,1,4,PRUNED
3816,3816,408,03:03.8,03:48.3,0 days 00:00:44.549895,128,50000,0.005489104,0.03254689,0.995,9.02E-05,5000,tiny,1,15000,8,PRUNED
4015,4015,407,14:46.3,15:23.4,0 days 00:00:37.159901,128,1000000,0.003133219,0.006270364,0.98,0.000172091,20000,tiny,8,1,4,PRUNED
532,532,405,16:17.2,16:57.2,0 days 00:00:40.002170,256,50000,0.001004133,0.005131492,0.99,0.00909395,10000,tiny,4,20000,8,PRUNED
2520,2520,405,35:50.6,36:35.8,0 days 00:00:45.194715,32,1000000,0.001058009,0.003393304,0.9999,4.14E-05,1000,tiny,1,5000,128,PRUNED
3124,3124,405,20:29.4,21:27.9,0 days 00:00:58.543672,512,10000,0.00945772,0.004552505,0.995,0.022394777,1000,medium,1,20000,128,PRUNED
3831,3831,405,13:44.2,14:31.2,0 days 00:00:47.024121,128,50000,0.006337025,0.035448182,0.98,7.16E-05,5000,tiny,1,15000,8,PRUNED
3870,3870,405,38:50.1,39:37.6,0 days 00:00:47.541597,128,50000,0.00573404,0.039016762,0.98,0.000155488,5000,tiny,1,15000,8,PRUNED
3889,3889,405,51:39.4,52:26.9,0 days 00:00:47.506715,128,50000,0.006055579,0.041754221,0.98,0.000169592,5000,tiny,1,15000,8,PRUNED
4054,4054,405,39:19.3,40:01.7,0 days 00:00:42.393141,16,1000000,0.166154856,0.030743388,0.995,0.000516472,10000,tiny,4,1,8,PRUNED
4011,4011,404,12:16.3,12:57.9,0 days 00:00:41.580751,512,1000000,0.088775955,0.1271397,0.99,0.000636926,10000,tiny,1,1,1000,PRUNED
1764,1764,403,05:03.2,05:42.5,0 days 00:00:39.338053,128,10000,0.016197254,0.010219511,0.995,0.000301034,10000,tiny,1,1,128,PRUNED
2066,2066,402,36:03.7,36:50.7,0 days 00:00:47.010059,128,10000,0.003681979,0.032237782,0.995,2.81E-05,10000,tiny,1,1,4,PRUNED
629,629,401,16:42.1,17:20.1,0 days 00:00:37.999587,512,1000000,0.001239354,0.323770752,0.995,1.86E-05,1000,tiny,2,1000,128,PRUNED
1668,1668,401,00:09.6,00:54.7,0 days 00:00:45.064023,64,50000,0.142119433,0.190982373,0.995,0.02935242,1000,medium,2,1000,128,PRUNED
3871,3871,399,39:37.6,40:18.9,0 days 00:00:41.293741,128,50000,0.00462728,0.023208112,0.98,7.30E-05,5000,tiny,1,15000,8,PRUNED
4131,4131,396,30:17.1,31:11.2,0 days 00:00:54.155716,128,1000000,0.00314483,0.023982629,0.995,0.000114911,20000,medium,1,1,8,PRUNED
3615,3615,394,46:30.9,47:24.0,0 days 00:00:53.120759,100,50000,0.003814513,0.056744724,0.95,1.92E-05,5000,large,1,20000,1000,PRUNED
517,517,392,06:46.8,07:37.6,0 days 00:00:50.810520,32,50000,0.008504664,0.015506637,0.98,0.000315162,20000,medium,1,15000,8,PRUNED
3795,3795,392,47:32.7,48:19.0,0 days 00:00:46.322050,128,50000,0.003397019,0.0550496,0.995,0.000122556,5000,medium,1,15000,16,PRUNED
4393,4393,391,19:09.6,19:49.3,0 days 00:00:39.727389,128,50000,0.011703323,0.001549361,0.999,0.000276139,10000,tiny,1,20000,256,PRUNED
1159,1159,390,53:37.2,54:39.7,0 days 00:01:02.485347,64,50000,0.029223828,0.018273106,0.9999,0.000299711,1000,tiny,4,20000,128,COMPLETE
3479,3479,390,13:16.2,13:59.7,0 days 00:00:43.444275,32,10000,0.001001782,0.009046323,0.99,7.36E-05,1000,small,1,20000,128,PRUNED
3195,3195,389,07:13.8,08:21.0,0 days 00:01:07.201721,128,1000000,0.004448101,0.003115281,0.995,0.000272083,1000,tiny,2,1000,128,COMPLETE
1143,1143,386,44:36.7,45:15.2,0 days 00:00:38.455509,64,50000,0.033153262,0.035408704,0.999,0.000261892,1000,tiny,4,20000,128,PRUNED
3789,3789,386,43:44.4,44:19.0,0 days 00:00:34.637523,32,50000,0.166956957,0.192652547,0.995,0.000153625,5000,tiny,4,20000,16,PRUNED
907,907,385,17:41.2,18:21.8,0 days 00:00:40.661090,256,50000,0.002178506,0.021589806,0.99,0.000103279,5000,small,1,15000,128,PRUNED
1927,1927,385,01:15.7,01:57.5,0 days 00:00:41.795702,100,10000,0.004261617,0.031167572,0.995,0.00014307,10000,tiny,1,1,8,PRUNED
3957,3957,385,37:16.0,38:03.4,0 days 00:00:47.357749,128,100000,0.024793577,0.047543314,0.98,9.80E-05,5000,tiny,1,15000,8,PRUNED
4134,4134,385,32:29.0,33:10.2,0 days 00:00:41.235075,128,10000,0.015994763,0.44557541,0.995,0.010296707,5000,tiny,1,1000,256,PRUNED
249,249,382,20:23.6,21:21.5,0 days 00:00:57.913789,64,1000000,0.002307772,0.004129091,0.99,1.01E-05,1000,medium,4,20000,8,COMPLETE
395,395,382,49:32.7,50:04.6,0 days 00:00:31.865300,128,1000000,0.009249988,0.022350834,0.9999,0.000175654,20000,tiny,4,20000,1000,PRUNED
3616,3616,382,47:24.0,48:05.3,0 days 00:00:41.332531,256,10000,0.008511635,0.003096972,0.9999,4.96E-05,1000,tiny,1,1,128,PRUNED
4397,4397,382,21:49.1,22:28.2,0 days 00:00:39.098991,128,10000,0.01553831,0.001531866,0.99,0.000559726,1000,tiny,1,15000,256,PRUNED
1807,1807,380,34:49.9,35:29.2,0 days 00:00:39.335956,128,10000,0.012676864,0.055517768,0.995,0.000195826,10000,tiny,1,1,128,PRUNED
2065,2065,380,35:20.1,36:03.7,0 days 00:00:43.588514,128,1000000,0.006554075,0.3338852,0.995,0.001970756,10000,tiny,2,1,4,PRUNED
1878,1878,379,26:42.6,27:28.5,0 days 00:00:45.984922,128,10000,0.025193823,0.006413576,0.995,0.000846767,10000,tiny,1,1,128,PRUNED
2717,2717,379,47:40.2,48:22.2,0 days 00:00:42.086008,256,50000,0.020451083,0.004971377,0.995,0.010342473,1000,tiny,1,20000,128,PRUNED
714,714,378,14:18.5,15:02.6,0 days 00:00:44.135845,128,50000,0.004067541,0.006536569,0.995,0.000154866,10000,medium,4,20000,1000,PRUNED
1760,1760,378,02:26.5,03:07.8,0 days 00:00:41.221769,128,10000,0.002923551,0.009338816,0.995,0.000238771,10000,tiny,1,1,128,PRUNED
2917,2917,377,02:43.2,03:38.1,0 days 00:00:54.972431,256,10000,0.001518778,0.001697234,0.9999,0.000254734,5000,medium,1,5000,8,PRUNED
96,96,375,38:57.8,40:01.1,0 days 00:01:03.272431,128,50000,0.001565182,0.230020339,0.9999,4.02E-05,1000,tiny,1,15000,128,COMPLETE
8,8,374,39:06.4,40:16.9,0 days 00:01:10.517977,64,50000,0.005927105,0.001020288,0.99,0.000431215,20000,medium,4,20000,1000,COMPLETE
2511,2511,374,29:00.5,29:38.4,0 days 00:00:37.883701,32,50000,0.047293862,0.005396709,0.995,8.67E-05,1000,tiny,1,5000,128,PRUNED
4010,4010,374,11:36.3,12:16.3,0 days 00:00:39.983931,128,10000,0.024148432,0.152439535,0.995,7.61E-05,5000,tiny,1,15000,8,PRUNED
569,569,373,40:00.5,40:34.9,0 days 00:00:34.396440,256,50000,0.061839409,0.002957369,0.995,3.13E-05,1000,medium,4,20000,1000,PRUNED
737,737,371,28:26.5,29:11.1,0 days 00:00:44.639951,128,1000000,0.00144703,0.004305703,0.99,0.000104426,1000,tiny,1,1000,128,PRUNED
1914,1914,371,51:56.3,52:34.4,0 days 00:00:38.079016,128,10000,0.01328963,0.00628952,0.995,0.000213831,10000,tiny,1,5000,8,PRUNED
2548,2548,371,55:16.7,56:27.7,0 days 00:01:11.019062,32,1000000,0.004958247,0.001579925,0.9999,0.000131704,1000,tiny,1,15000,128,COMPLETE
2691,2691,370,28:30.2,29:15.9,0 days 00:00:45.624319,128,50000,0.002641412,0.4950697,0.9999,0.012449273,10000,tiny,1,20000,8,PRUNED
390,390,369,46:19.6,46:56.8,0 days 00:00:37.160073,64,50000,0.030693218,0.001431329,0.999,8.39E-05,1000,tiny,1,20000,8,PRUNED
3983,3983,369,54:38.5,55:22.8,0 days 00:00:44.279047,128,50000,0.079867737,0.014574129,0.98,6.39E-05,20000,tiny,1,15000,1000,PRUNED
4235,4235,368,36:36.2,37:11.1,0 days 00:00:34.911345,128,1000000,0.060412032,0.013290413,0.999,0.00017014,20000,tiny,2,1000,256,PRUNED
3796,3796,367,48:19.0,49:01.5,0 days 00:00:42.472071,32,50000,0.004404409,0.001399296,0.99,8.67E-05,5000,tiny,1,20000,16,PRUNED
727,727,366,22:22.5,22:52.6,0 days 00:00:30.081104,64,50000,0.111129881,0.004958878,0.98,0.000560751,20000,tiny,4,20000,128,PRUNED
1810,1810,366,37:02.7,38:13.4,0 days 00:01:10.682975,128,10000,0.017897811,0.043383909,0.995,0.003591316,10000,tiny,1,1,128,COMPLETE
2211,2211,366,12:15.6,12:54.0,0 days 00:00:38.405988,128,10000,0.002969302,0.002285755,0.995,0.00038382,10000,tiny,1,1,128,PRUNED
1254,1254,365,48:27.9,49:01.4,0 days 00:00:33.529977,64,50000,0.097588731,0.009483485,0.9999,0.00021461,1000,tiny,4,20000,128,PRUNED
2585,2585,361,20:17.0,20:55.8,0 days 00:00:38.845473,100,1000000,0.003826493,0.00227557,0.98,0.004937935,1000,tiny,1,15000,128,PRUNED
3653,3653,361,12:36.7,13:15.7,0 days 00:00:38.996653,64,10000,0.00367935,0.002156545,0.99,0.000486542,10000,tiny,1,20000,128,PRUNED
4137,4137,361,34:29.4,35:04.4,0 days 00:00:34.924631,100,10000,0.001600103,0.171681133,0.999,0.001409301,5000,tiny,4,1,16,PRUNED
2370,2370,359,54:28.4,55:06.9,0 days 00:00:38.412530,128,1000000,0.041767752,0.011855274,0.995,0.000246453,10000,tiny,2,20000,256,PRUNED
576,576,358,44:44.5,45:19.7,0 days 00:00:35.153712,256,50000,0.016584951,0.004336203,0.98,3.60E-05,1000,medium,4,20000,1000,PRUNED
2527,2527,358,41:09.1,41:54.1,0 days 00:00:44.952796,32,1000000,0.001082828,0.00108598,0.9999,5.11E-05,1000,tiny,1,5000,128,PRUNED
2960,2960,358,30:46.7,31:21.4,0 days 00:00:34.742677,64,10000,0.001595513,0.030696166,0.98,0.00423909,1000,tiny,2,1000,128,PRUNED
3965,3965,358,42:34.6,43:47.2,0 days 00:01:12.654912,128,50000,0.021716503,0.02672986,0.995,8.42E-05,5000,tiny,1,15000,4,COMPLETE
953,953,357,47:56.6,48:37.2,0 days 00:00:40.596976,512,50000,0.001968796,0.05064765,0.99,1.98E-05,1000,tiny,4,1,128,PRUNED
1839,1839,357,57:17.5,58:02.8,0 days 00:00:45.306441,128,10000,0.002576977,0.005991871,0.995,6.56E-05,10000,tiny,1,5000,128,PRUNED
4288,4288,357,09:45.5,10:20.7,0 days 00:00:35.208850,128,1000000,0.095948132,0.053036859,0.995,0.007158889,5000,tiny,2,15000,8,PRUNED
1305,1305,356,18:53.8,19:31.9,0 days 00:00:38.106698,64,50000,0.10420299,0.006212494,0.999,0.000594165,5000,medium,4,20000,128,PRUNED
2188,2188,356,57:35.6,58:13.9,0 days 00:00:38.314353,128,1000000,0.00215237,0.042774425,0.995,7.80E-05,10000,tiny,2,1,128,PRUNED
4320,4320,356,30:06.3,30:53.0,0 days 00:00:46.648973,128,100000,0.002382215,0.041290597,0.95,0.000102116,5000,tiny,1,15000,8,PRUNED
2867,2867,354,30:15.0,30:52.0,0 days 00:00:36.995333,32,10000,0.001229617,0.008485761,0.9999,2.05E-05,1000,medium,4,20000,128,PRUNED
1771,1771,353,10:17.8,10:56.6,0 days 00:00:38.813081,128,10000,0.020331885,0.040355684,0.995,0.000256917,10000,tiny,1,1,128,PRUNED
3853,3853,353,27:51.8,28:30.5,0 days 00:00:38.607398,128,50000,0.006341782,0.038422542,0.98,6.86E-05,5000,tiny,1,15000,8,PRUNED
4143,4143,352,38:17.3,39:00.0,0 days 00:00:42.701471,128,10000,0.004129365,0.004790987,0.995,0.106925692,10000,tiny,2,15000,128,PRUNED
761,761,351,42:56.0,43:37.0,0 days 00:00:41.009406,64,50000,0.005895706,0.003933619,0.99,0.001590345,1000,medium,2,15000,128,PRUNED
329,329,349,10:30.0,11:10.7,0 days 00:00:40.720931,64,50000,0.024422448,0.012262608,0.9999,1.27E-05,5000,small,4,5000,1,PRUNED
1854,1854,349,08:45.6,09:56.7,0 days 00:01:11.031110,128,10000,0.01873993,0.007258631,0.995,0.00058514,10000,tiny,1,5000,128,COMPLETE
2176,2176,349,49:55.7,50:34.9,0 days 00:00:39.203790,128,1000000,0.026743171,0.002805801,0.995,0.000258021,10000,tiny,2,1,4,PRUNED
2255,2255,349,40:22.5,40:58.1,0 days 00:00:35.626695,128,10000,0.016932372,0.025185059,0.995,0.000182378,1000,tiny,2,1,128,PRUNED
1142,1142,347,43:44.2,44:36.7,0 days 00:00:52.520663,64,50000,0.031382502,0.038949564,0.9999,0.000260372,1000,tiny,4,20000,128,COMPLETE
1815,1815,346,40:46.4,41:24.0,0 days 00:00:37.628578,128,10000,0.020130107,0.004210212,0.995,7.65E-05,10000,tiny,1,1,128,PRUNED
1849,1849,345,04:20.1,05:29.9,0 days 00:01:09.802228,128,10000,0.013949444,0.034468613,0.995,0.000151796,10000,tiny,1,1,128,COMPLETE
1634,1634,343,39:48.2,40:44.9,0 days 00:00:56.744701,128,10000,0.010735552,0.174934951,0.99,0.001313998,1000,tiny,4,1000,128,COMPLETE
2041,2041,343,20:38.7,21:17.3,0 days 00:00:38.617588,128,10000,0.079441449,0.00123988,0.995,7.11E-05,10000,tiny,2,1,4,PRUNED
1710,1710,342,27:05.9,27:43.7,0 days 00:00:37.799317,128,10000,0.015151657,0.004494413,0.995,7.85E-05,10000,tiny,1,5000,128,PRUNED
3155,3155,342,41:16.8,41:50.4,0 days 00:00:33.530753,256,10000,0.004590472,0.034771773,0.9999,0.001171004,1000,tiny,4,20000,8,PRUNED
4180,4180,341,02:17.0,02:55.7,0 days 00:00:38.722893,128,1000000,0.020825093,0.028260676,0.995,0.000189834,10000,tiny,1,1000,256,PRUNED
4399,4399,341,23:08.8,23:50.0,0 days 00:00:41.160730,128,1000000,0.005937379,0.001420424,0.995,0.000346509,10000,tiny,1,20000,256,PRUNED
2387,2387,338,04:57.2,05:44.2,0 days 00:00:46.964098,64,100000,0.080957466,0.007326837,0.9999,0.000263979,1000,tiny,2,5000,1,PRUNED
617,617,337,08:16.4,09:18.9,0 days 00:01:02.502770,64,1000000,0.002543884,0.086326568,0.9999,2.93E-05,5000,medium,4,1000,128,COMPLETE
1066,1066,337,56:59.2,57:39.5,0 days 00:00:40.307067,512,1000000,0.005883634,0.002202904,0.9999,0.000146755,1000,medium,2,15000,8,PRUNED
419,419,335,04:00.8,04:37.4,0 days 00:00:36.583963,64,1000000,0.008758013,0.002168535,0.9999,9.42E-05,20000,tiny,1,20000,128,PRUNED
1116,1116,335,27:29.4,28:06.4,0 days 00:00:36.955931,64,1000000,0.008166593,0.210788052,0.9999,0.000426348,1000,medium,2,1000,1000,PRUNED
2374,2374,334,57:10.0,57:47.2,0 days 00:00:37.202423,128,10000,0.00481737,0.002190905,0.999,0.003990017,0,tiny,1,10000,1000,PRUNED
2618,2618,334,42:34.1,43:09.3,0 days 00:00:35.247255,128,1000000,0.010190193,0.00175971,0.9999,0.000186653,0,tiny,4,20000,8,PRUNED
2797,2797,334,43:25.7,44:15.4,0 days 00:00:49.659689,64,10000,0.001212466,0.377898351,0.9999,0.000724131,1000,medium,2,15000,1,PRUNED
605,605,333,01:19.0,01:56.9,0 days 00:00:37.851773,64,50000,0.005324374,0.038912835,0.9999,0.000180635,5000,tiny,4,15000,128,PRUNED
3448,3448,333,53:37.5,54:11.5,0 days 00:00:33.995138,32,1000000,0.001566765,0.056968399,0.999,0.000137482,1000,tiny,2,1000,8,PRUNED
4361,4361,333,56:54.4,57:32.6,0 days 00:00:38.166752,512,1000000,0.091124787,0.001004325,0.995,8.37E-05,0,tiny,2,1,8,PRUNED
198,198,332,44:52.8,45:58.9,0 days 00:01:06.086385,128,50000,0.01048365,0.007781632,0.9999,2.20E-05,10000,small,1,1000,8,COMPLETE
648,648,332,29:17.5,29:54.3,0 days 00:00:36.744370,64,1000000,0.002203214,0.007295537,0.9999,0.000147693,1000,medium,2,1000,1000,PRUNED
766,766,332,46:01.3,46:32.1,0 days 00:00:30.843393,512,1000000,0.002952312,0.097275287,0.98,3.15E-05,10000,tiny,4,1000,128,PRUNED
1550,1550,332,49:13.5,49:54.0,0 days 00:00:40.505101,256,50000,0.003777871,0.021735185,0.98,4.92E-05,5000,tiny,4,1000,8,PRUNED
3909,3909,332,05:40.5,06:22.9,0 days 00:00:42.432432,128,50000,0.003863943,0.109932094,0.995,6.05E-05,5000,tiny,1,15000,8,PRUNED
240,240,331,13:48.2,14:22.3,0 days 00:00:34.093552,256,100000,0.020838173,0.083881525,0.9999,3.51E-05,5000,tiny,2,1000,128,PRUNED
242,242,331,14:54.7,16:10.2,0 days 00:01:15.579934,64,50000,0.001665718,0.001013669,0.99,1.05E-05,20000,medium,4,1000,1000,COMPLETE
3895,3895,331,56:03.8,56:44.3,0 days 00:00:40.413333,128,50000,0.004011047,0.047555348,0.999,0.000140295,5000,tiny,1,15000,8,PRUNED
38,38,330,01:02.3,02:16.1,0 days 00:01:13.797098,100,10000,0.004237546,0.084684542,0.9999,8.24E-05,10000,medium,2,15000,1,COMPLETE
723,723,330,19:51.5,20:25.5,0 days 00:00:34.054416,256,10000,0.012984795,0.134285228,0.995,2.93E-05,1000,medium,4,20000,128,PRUNED
3825,3825,330,09:40.9,10:22.7,0 days 00:00:41.732512,128,50000,0.005930587,0.027125687,0.98,5.49E-05,5000,tiny,1,15000,8,PRUNED
2951,2951,329,24:17.1,24:56.0,0 days 00:00:38.932845,128,1000000,0.003611168,0.004531161,0.98,0.009800017,10000,medium,2,20000,128,PRUNED
1758,1758,328,01:10.5,01:50.4,0 days 00:00:39.905199,128,10000,0.002988688,0.008343202,0.995,0.000262708,10000,tiny,1,1,128,PRUNED
2434,2434,327,36:47.0,37:22.0,0 days 00:00:34.973435,32,1000000,0.010363277,0.003901787,0.9999,9.51E-05,1000,tiny,2,20000,128,PRUNED
3291,3291,327,09:12.9,09:49.5,0 days 00:00:36.630825,256,10000,0.003621549,0.002099321,0.995,0.000763085,10000,tiny,2,1,128,PRUNED
915,915,326,22:55.0,23:29.6,0 days 00:00:34.642715,256,1000000,0.030051584,0.007418688,0.99,2.87E-05,10000,small,2,20000,128,PRUNED
1519,1519,326,30:15.9,30:51.9,0 days 00:00:36.005471,64,50000,0.009512245,0.007918161,0.9999,1.58E-05,1000,medium,4,1000,128,PRUNED
1684,1684,326,10:29.9,11:09.1,0 days 00:00:39.280610,512,1000000,0.01718544,0.131146919,0.98,1.00E-05,1000,tiny,4,1000,128,PRUNED
1773,1773,326,12:08.2,12:46.5,0 days 00:00:38.262874,128,10000,0.018756142,0.058103104,0.995,0.000185516,10000,tiny,1,1,128,PRUNED
2436,2436,326,38:05.4,38:39.2,0 days 00:00:33.739849,128,1000000,0.012355352,0.002875333,0.9999,7.45E-05,5000,tiny,2,15000,16,PRUNED
4242,4242,326,41:36.2,42:12.2,0 days 00:00:35.995305,128,1000000,0.007066546,0.081330762,0.995,0.000101977,5000,tiny,2,1000,256,PRUNED
436,436,325,15:36.0,16:39.8,0 days 00:01:03.789891,64,50000,0.004210581,0.004053028,0.9999,1.54E-05,20000,medium,4,20000,256,COMPLETE
722,722,325,19:12.7,19:51.5,0 days 00:00:38.806465,64,50000,0.007268397,0.004012186,0.99,4.65E-05,1000,tiny,1,10000,128,PRUNED
3528,3528,325,48:22.5,49:01.1,0 days 00:00:38.675367,64,10000,0.003257827,0.007005819,0.9999,0.000183291,10000,tiny,8,20000,1,PRUNED
520,520,324,08:49.8,09:22.0,0 days 00:00:32.196592,128,50000,0.005848522,0.004397945,0.99,8.63E-05,1000,tiny,4,20000,8,PRUNED
521,521,324,09:22.0,10:14.2,0 days 00:00:52.169037,256,50000,0.015458261,0.203150722,0.9999,1.50E-05,5000,medium,1,1,128,PRUNED
2459,2459,323,53:18.9,53:52.4,0 days 00:00:33.540817,32,1000000,0.02591707,0.106548138,0.9999,8.43E-05,10000,tiny,2,5000,128,PRUNED
4211,4211,323,21:08.4,21:46.4,0 days 00:00:38.008512,128,1000000,0.083735254,0.017393806,0.99,0.005027902,10000,tiny,1,1000,256,PRUNED
4301,4301,323,18:19.7,19:00.3,0 days 00:00:40.594665,512,1000000,0.00223936,0.0314602,0.995,8.82E-05,5000,tiny,1,1000,8,PRUNED
595,595,322,55:43.0,56:16.0,0 days 00:00:33.006116,16,50000,0.033144163,0.078172647,0.9999,5.13E-05,1000,medium,4,20000,1000,PRUNED
2130,2130,322,19:22.5,20:01.1,0 days 00:00:38.551595,128,10000,0.002330875,0.002733616,0.995,7.28E-05,20000,tiny,1,1,8,PRUNED
2603,2603,322,32:03.3,32:42.2,0 days 00:00:38.849494,128,50000,0.004889605,0.029669194,0.9999,7.79E-05,1000,tiny,1,15000,4,PRUNED
1480,1480,321,06:43.8,07:22.0,0 days 00:00:38.124623,64,50000,0.038189818,0.116728326,0.9999,7.28E-05,5000,medium,4,1000,8,PRUNED
588,588,320,51:41.0,52:25.3,0 days 00:00:44.265862,128,50000,0.057302007,0.002759592,0.995,0.000247658,1000,medium,4,1000,1000,PRUNED
2191,2191,320,59:24.8,59:58.6,0 days 00:00:33.871699,128,1000000,0.002822585,0.007488351,0.995,4.32E-05,10000,tiny,2,5000,128,PRUNED
3367,3367,319,59:50.6,00:25.8,0 days 00:00:35.253282,128,10000,0.108450325,0.170608483,0.995,0.006624228,10000,tiny,4,15000,128,PRUNED
306,306,317,56:12.8,56:47.2,0 days 00:00:34.366500,64,50000,0.002561654,0.097022839,0.999,1.60E-05,1000,medium,4,1000,8,PRUNED
2684,2684,317,23:37.9,24:31.9,0 days 00:00:53.994965,128,50000,0.001212787,0.036248109,0.99,0.00049177,1000,small,8,20000,16,COMPLETE
4213,4213,317,22:20.5,22:58.2,0 days 00:00:37.666410,128,1000000,0.053141436,0.009041166,0.995,0.000161598,10000,tiny,1,1000,256,PRUNED
976,976,316,01:57.8,03:06.0,0 days 00:01:08.225896,256,50000,0.003022054,0.002967328,0.95,2.66E-05,5000,tiny,1,20000,8,COMPLETE
1671,1671,316,02:31.0,03:16.5,0 days 00:00:45.586094,64,10000,0.003989681,0.068386374,0.9999,0.000274214,1000,medium,1,5000,1000,PRUNED
