,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
3094,3094,48,32:18.6,36:16.6,0 days 00:03:58.015936,512,10000,0.004681647,0.087024744,0.999,0.001058634,0,small,1,5000,256,COMPLETE
3400,3400,48,17:58.8,20:59.8,0 days 00:03:00.992960,128,100000,0.002881093,0.151251618,0.95,0.00061352,10000,medium,1,15000,8,COMPLETE
3578,3578,48,10:05.4,14:33.6,0 days 00:04:28.189467,512,100000,0.012997816,0.006041414,0.9,0.001291743,5000,large,1,10000,8,COMPLETE
313,313,47,11:29.3,13:35.8,0 days 00:02:06.584927,256,10000,0.064228244,0.123248703,0.9,0.000580606,5000,medium,2,5000,16,COMPLETE
327,327,47,34:20.5,37:47.2,0 days 00:03:26.675593,256,10000,0.024867114,0.151094453,0.9,0.001880001,1000,medium,1,15000,16,COMPLETE
458,458,47,34:41.9,38:12.7,0 days 00:03:30.783999,512,100000,0.010672574,0.003153707,0.95,0.000826367,1000,tiny,1,10000,1,COMPLETE
528,528,47,00:46.3,04:17.6,0 days 00:03:31.246656,512,50000,0.003073054,0.041053155,0.9,0.000327073,1000,tiny,1,20000,4,COMPLETE
827,827,47,26:52.3,29:33.3,0 days 00:02:40.966306,100,10000,0.027948059,0.018742975,0.9,0.002023094,1000,small,1,5000,16,COMPLETE
1299,1299,47,53:04.7,55:46.9,0 days 00:02:42.172788,128,50000,0.001116318,0.002770494,0.95,0.001090698,1000,tiny,1,5000,4,COMPLETE
1506,1506,47,56:17.3,00:00.1,0 days 00:03:42.757210,512,100000,0.037405201,0.004644125,0.99,0.000916282,1000,small,1,5000,4,COMPLETE
1840,1840,47,02:20.2,05:50.5,0 days 00:03:30.319506,512,10000,0.008065851,0.025513777,0.9,0.00097363,1000,tiny,8,5000,1,COMPLETE
1918,1918,47,38:59.0,42:27.1,0 days 00:03:28.100138,512,100000,0.024793551,0.158485836,0.9999,0.003293161,1000,tiny,1,5000,8,COMPLETE
2277,2277,47,38:23.9,41:55.7,0 days 00:03:31.785523,512,1000000,0.008560363,0.057073128,0.9,0.001630454,5000,tiny,1,5000,16,COMPLETE
2710,2710,47,15:40.8,19:14.9,0 days 00:03:34.129637,512,10000,0.004009021,0.28429142,0.9,0.001242034,1000,tiny,1,5000,1,COMPLETE
242,242,46,43:13.3,46:31.9,0 days 00:03:18.561274,256,10000,0.06569109,0.11072066,0.999,0.000825705,10000,medium,1,15000,16,COMPLETE
254,254,46,11:18.7,13:46.4,0 days 00:02:27.742492,512,10000,0.069753194,0.057373245,0.995,0.001308062,10000,medium,2,5000,16,COMPLETE
336,336,46,59:05.6,02:17.2,0 days 00:03:11.627262,256,10000,0.026758318,0.013102178,0.9,0.001746301,20000,medium,1,5000,16,COMPLETE
415,415,46,26:26.7,29:53.4,0 days 00:03:26.693560,512,100000,0.01504453,0.006031794,0.9,0.000740573,1000,tiny,1,5000,1,COMPLETE
440,440,46,47:07.2,50:40.5,0 days 00:03:33.377840,512,100000,0.013003484,0.004061192,0.9,0.00069455,1000,tiny,1,5000,1,COMPLETE
1002,1002,46,41:04.4,44:34.8,0 days 00:03:30.408886,512,10000,0.007192209,0.003530661,0.9,0.000353413,5000,tiny,1,1,16,COMPLETE
1115,1115,46,39:54.4,43:41.2,0 days 00:03:46.833809,512,50000,0.01073932,0.098147505,0.9,0.001227528,1000,small,1,5000,1,COMPLETE
1151,1151,46,53:34.3,57:48.8,0 days 00:04:14.536076,512,10000,0.007507243,0.091061317,0.999,0.001487937,1000,medium,1,5000,128,COMPLETE
1393,1393,46,04:11.6,07:43.8,0 days 00:03:32.164634,512,50000,0.006587528,0.003775157,0.9,0.003205862,1000,tiny,1,5000,4,COMPLETE
1453,1453,46,09:45.4,12:43.2,0 days 00:02:57.785161,256,100000,0.010774945,0.17463632,0.9,0.001521908,10000,small,1,10000,128,COMPLETE
1965,1965,46,14:03.6,17:39.0,0 days 00:03:35.403825,512,10000,0.020562914,0.144310957,0.9,0.002666879,5000,tiny,8,5000,1,COMPLETE
2451,2451,46,00:46.2,05:01.9,0 days 00:04:15.690468,512,10000,0.006960478,0.093901729,0.9,0.00166011,1000,medium,1,10000,16,COMPLETE
123,123,45,38:01.6,41:34.0,0 days 00:03:32.417852,256,10000,0.081351205,0.096205197,0.999,0.000498086,5000,large,1,15000,16,COMPLETE
316,316,45,16:44.3,19:03.8,0 days 00:02:19.425410,256,10000,0.019228082,0.114800808,0.9,0.003483706,0,medium,2,5000,16,COMPLETE
326,326,45,31:08.0,34:20.5,0 days 00:03:12.570310,256,10000,0.0025838,0.148516387,0.9,0.001940864,20000,medium,1,15000,16,COMPLETE
452,452,45,19:46.8,23:20.7,0 days 00:03:33.815575,512,100000,0.009195701,0.003609335,0.9,0.000541351,1000,tiny,1,5000,1,COMPLETE
568,568,45,25:33.3,29:11.4,0 days 00:03:38.119085,512,1000000,0.012623703,0.003446845,0.9,0.000307574,1000,small,1,20000,1,COMPLETE
764,764,45,19:24.0,23:11.2,0 days 00:03:47.153376,512,50000,0.013951821,0.005393444,0.999,0.001242501,1000,small,1,5000,1,COMPLETE
937,937,45,20:43.0,24:12.5,0 days 00:03:29.482022,512,100000,0.012022117,0.001278422,0.9,0.000804587,1000,small,1,5000,4,COMPLETE
963,963,45,14:18.5,17:51.6,0 days 00:03:33.090653,512,100000,0.051619827,0.031017795,0.9,0.000720224,1000,tiny,1,5000,1,COMPLETE
1033,1033,45,41:37.3,45:00.3,0 days 00:03:23.038470,512,10000,0.013218575,0.07213147,0.995,0.002903202,1000,tiny,1,5000,16,COMPLETE
1074,1074,45,16:17.2,19:50.9,0 days 00:03:33.695265,512,100000,0.0089721,0.00500242,0.95,0.003182854,5000,small,1,5000,4,COMPLETE
1231,1231,45,35:21.4,38:40.9,0 days 00:03:19.510428,512,10000,0.127131992,0.31830542,0.9,0.000888754,1000,tiny,1,5000,8,COMPLETE
1815,1815,45,11:19.8,14:16.6,0 days 00:02:56.812294,256,50000,0.02654092,0.042411188,0.9,0.000978471,5000,tiny,1,5000,16,COMPLETE
1836,1836,45,51:42.8,55:06.2,0 days 00:03:23.479010,512,10000,0.001993986,0.023512854,0.9,0.000767381,10000,tiny,1,5000,8,COMPLETE
1930,1930,45,03:39.1,06:38.2,0 days 00:02:59.027023,256,50000,0.021939175,0.019822369,0.9,0.001593481,1000,tiny,1,5000,16,COMPLETE
3097,3097,45,39:01.4,42:38.4,0 days 00:03:37.052639,512,10000,0.093385025,0.003435454,0.9,0.001361104,1000,small,1,5000,1,COMPLETE
3389,3389,45,55:50.0,59:09.0,0 days 00:03:18.962674,256,100000,0.002755603,0.131810791,0.95,0.000495076,10000,medium,1,15000,8,COMPLETE
3563,3563,45,36:59.8,41:27.9,0 days 00:04:28.129316,512,100000,0.010180906,0.005276744,0.9,0.001165059,5000,large,1,10000,8,COMPLETE
370,370,44,16:36.5,20:45.8,0 days 00:04:09.305102,512,10000,0.033301647,0.009380461,0.9,0.000970133,1000,medium,1,5000,128,COMPLETE
430,430,44,18:43.5,22:18.8,0 days 00:03:35.267416,512,100000,0.011136425,0.003041599,0.9,0.000909506,1000,tiny,1,5000,1,COMPLETE
448,448,44,10:24.3,13:51.6,0 days 00:03:27.240004,512,100000,0.012457385,0.003247096,0.9,0.000987993,1000,tiny,1,5000,1,COMPLETE
665,665,44,48:17.0,50:58.1,0 days 00:02:41.138072,32,50000,0.010785532,0.004699977,0.999,0.001095848,1000,small,8,5000,1,COMPLETE
725,725,44,50:28.2,54:00.2,0 days 00:03:32.016786,512,50000,0.080066098,0.00420239,0.9,0.002894363,1000,small,1,5000,4,COMPLETE
738,738,44,24:32.6,27:57.3,0 days 00:03:24.699869,128,50000,0.014068161,0.088720942,0.9,0.001607083,5000,large,1,5000,16,COMPLETE
835,835,44,44:24.9,48:39.5,0 days 00:04:14.589043,512,100000,0.036579995,0.004888227,0.9,0.004149974,5000,medium,1,5000,1,COMPLETE
849,849,44,16:21.5,19:45.8,0 days 00:03:24.282727,512,100000,0.052772891,0.106142033,0.9,0.000981593,10000,tiny,1,5000,4,COMPLETE
901,901,44,10:02.5,11:50.4,0 days 00:01:47.918219,512,50000,0.007671232,0.010906432,0.9999,0.002541496,1000,medium,4,15000,16,COMPLETE
1107,1107,44,24:36.2,28:10.6,0 days 00:03:34.373006,512,50000,0.067782105,0.041670267,0.9,0.000725164,10000,small,2,5000,1,COMPLETE
1837,1837,44,55:06.2,58:17.6,0 days 00:03:11.369394,128,1000000,0.006271971,0.028524309,0.999,0.001961044,1000,tiny,1,1000,1,COMPLETE
2117,2117,44,54:16.8,57:39.9,0 days 00:03:23.065588,512,10000,0.03929327,0.147260428,0.9,0.000299929,10000,small,1,5000,16,COMPLETE
3227,3227,44,44:38.7,47:57.7,0 days 00:03:19.046562,512,10000,0.0074257,0.39270658,0.9,0.000743033,5000,tiny,1,5000,16,COMPLETE
257,257,43,18:55.8,22:54.6,0 days 00:03:58.825802,512,10000,0.043667341,0.03074916,0.999,0.000531138,10000,medium,1,5000,16,COMPLETE
486,486,43,38:06.0,41:48.3,0 days 00:03:42.331774,512,100000,0.003750648,0.004060058,0.95,0.001061519,1000,small,1,5000,1,COMPLETE
1118,1118,43,47:45.5,50:46.1,0 days 00:03:00.627302,256,50000,0.076907306,0.057345744,0.9,0.000662357,10000,small,2,5000,1,COMPLETE
1310,1310,43,16:40.4,19:13.2,0 days 00:02:32.767758,128,100000,0.011926895,0.002908825,0.9,0.000532018,10000,tiny,1,5000,16,COMPLETE
1409,1409,43,36:28.4,39:54.9,0 days 00:03:26.466928,512,10000,0.005936522,0.005832141,0.9,0.000372659,5000,tiny,1,15000,1,COMPLETE
1597,1597,43,54:30.0,58:45.3,0 days 00:04:15.242430,512,50000,0.009967378,0.001247762,0.9,0.002123809,10000,medium,1,1000,1,COMPLETE
1775,1775,43,51:47.5,54:29.8,0 days 00:02:42.273763,128,10000,0.017580865,0.042189951,0.9,0.00191015,1000,tiny,1,5000,16,COMPLETE
1880,1880,43,22:42.2,26:58.9,0 days 00:04:16.652785,512,100000,0.054361041,0.002146579,0.95,0.00274452,1000,medium,1,15000,128,COMPLETE
2154,2154,43,10:11.3,13:41.5,0 days 00:03:30.223307,512,50000,0.010022326,0.004338081,0.9,0.001235555,1000,small,1,15000,16,COMPLETE
2757,2757,43,44:04.7,47:28.3,0 days 00:03:23.610805,512,1000000,0.002860499,0.191350763,0.9,0.002404862,10000,tiny,1,5000,16,COMPLETE
2819,2819,43,47:04.6,50:32.4,0 days 00:03:27.793465,512,100000,0.010155453,0.03558195,0.9999,0.003426553,1000,tiny,1,20000,16,COMPLETE
83,83,42,00:11.1,03:31.9,0 days 00:03:20.764320,256,10000,0.055699217,0.116212059,0.999,0.003866283,5000,medium,1,15000,16,COMPLETE
115,115,42,20:41.1,24:15.9,0 days 00:03:34.799422,256,10000,0.079035592,0.069352261,0.999,0.000579687,5000,large,1,15000,16,COMPLETE
132,132,42,58:04.8,01:23.4,0 days 00:03:18.536924,256,10000,0.044287888,0.130218189,0.999,0.000748461,5000,medium,1,15000,16,COMPLETE
277,277,42,01:05.6,04:37.3,0 days 00:03:31.670277,256,10000,0.043733125,0.128144092,0.999,0.000613001,10000,large,1,15000,16,COMPLETE
372,372,42,23:01.9,26:58.6,0 days 00:03:56.683457,512,10000,0.024170296,0.008092925,0.9,0.001380391,20000,medium,1,5000,128,COMPLETE
438,438,42,41:50.8,45:18.6,0 days 00:03:27.799888,512,100000,0.016914675,0.003734673,0.9,0.000594033,1000,tiny,1,5000,1,COMPLETE
471,471,42,05:23.4,08:08.3,0 days 00:02:44.894926,100,100000,0.006512504,0.003206795,0.9,0.000793566,1000,tiny,1,5000,1,COMPLETE
632,632,42,39:01.2,42:31.9,0 days 00:03:30.769529,512,100000,0.008618002,0.007530982,0.9,0.002003022,1000,tiny,1,5000,1,COMPLETE
679,679,42,17:10.9,20:53.3,0 days 00:03:42.388558,512,50000,0.08494321,0.005266008,0.9,0.002627895,1000,small,1,15000,1,COMPLETE
767,767,42,26:13.8,29:43.1,0 days 00:03:29.306380,512,50000,0.101606672,0.106233078,0.9,0.002011441,1000,tiny,1,5000,1,COMPLETE
847,847,42,12:41.8,15:34.4,0 days 00:02:52.624330,128,100000,0.015552035,0.007191736,0.9,0.001337116,5000,small,1,5000,1,COMPLETE
1048,1048,42,17:42.4,20:27.4,0 days 00:02:44.953527,128,100000,0.063145102,0.003313582,0.999,0.001708391,1000,tiny,1,5000,1,COMPLETE
1232,1232,42,38:40.9,42:12.9,0 days 00:03:32.013567,512,1000000,0.010308804,0.00564845,0.9,0.000585109,10000,small,1,5000,16,COMPLETE
1675,1675,42,26:56.4,30:18.6,0 days 00:03:22.186587,512,100000,0.008114202,0.016119969,0.999,0.001688254,10000,tiny,1,20000,128,COMPLETE
2058,2058,42,13:52.7,17:15.4,0 days 00:03:22.797432,512,1000000,0.027475069,0.030854432,0.99,0.001412352,5000,tiny,1,5000,16,COMPLETE
2173,2173,42,44:00.1,48:25.8,0 days 00:04:25.688341,512,10000,0.00183991,0.001128546,0.95,8.55E-05,1000,large,1,5000,128,COMPLETE
2557,2557,42,22:23.5,26:45.8,0 days 00:04:22.353538,512,10000,0.001001175,0.017832146,0.9,0.003760316,5000,medium,1,5000,1,COMPLETE
2885,2885,42,51:27.2,54:58.3,0 days 00:03:31.048775,512,10000,0.074139979,0.005336567,0.95,0.000992349,1000,small,1,5000,16,COMPLETE
3291,3291,42,43:17.7,46:54.5,0 days 00:03:36.821727,512,10000,0.010100861,0.002833929,0.9,0.00074314,1000,tiny,1,5000,128,COMPLETE
3428,3428,42,13:56.7,18:03.4,0 days 00:04:06.648786,512,100000,0.003198045,0.009449856,0.95,0.000381408,10000,medium,1,15000,8,COMPLETE
3567,3567,42,44:58.9,49:27.5,0 days 00:04:28.641252,512,100000,0.010256766,0.007689386,0.9,0.001154326,5000,large,1,10000,8,COMPLETE
82,82,41,56:51.0,00:11.1,0 days 00:03:20.148400,256,10000,0.055836382,0.065330319,0.999,0.002391721,5000,medium,1,15000,16,COMPLETE
248,248,41,58:41.9,00:49.8,0 days 00:02:07.876238,256,10000,0.064867992,0.027208588,0.9,0.001115653,10000,medium,2,20000,16,COMPLETE
386,386,41,53:10.3,56:19.2,0 days 00:03:08.951241,256,10000,0.109380566,0.008515546,0.9,0.000948831,20000,medium,1,5000,16,COMPLETE
447,447,41,06:50.2,10:24.3,0 days 00:03:34.103035,512,100000,0.014706205,0.003814498,0.9,0.00035437,1000,tiny,1,5000,1,COMPLETE
461,461,41,43:29.3,46:58.7,0 days 00:03:29.384345,512,100000,0.012070483,0.003279752,0.95,0.000405895,1000,tiny,1,5000,1,COMPLETE
687,687,41,32:27.9,35:24.6,0 days 00:02:56.761074,100,1000000,0.032645511,0.004338069,0.9,0.001368036,1000,small,1,5000,4,COMPLETE
869,869,41,59:11.0,02:33.3,0 days 00:03:22.358337,512,10000,0.121173171,0.323589181,0.9,0.002648276,5000,small,1,15000,16,COMPLETE
1047,1047,41,12:57.3,17:42.4,0 days 00:04:45.062740,512,1000000,0.008336784,0.015604023,0.9,0.00050625,10000,large,1,1,16,COMPLETE
1066,1066,41,58:21.0,02:57.1,0 days 00:04:36.089345,512,100000,0.044241899,0.017178191,0.9,0.001836709,1000,large,1,10000,16,COMPLETE
1810,1810,41,02:06.0,05:28.9,0 days 00:03:22.908219,512,50000,0.031134745,0.067768657,0.9,0.001175497,1000,tiny,1,5000,16,COMPLETE
1873,1873,41,07:17.3,11:43.8,0 days 00:04:26.473237,512,50000,0.065749453,0.030218685,0.9,0.001422384,1000,medium,1,5000,1,COMPLETE
2634,2634,41,52:39.1,57:04.0,0 days 00:04:24.901062,512,100000,0.009044984,0.004806003,0.99,0.000999061,1000,medium,1,1000,1,COMPLETE
2837,2837,41,20:24.4,22:59.5,0 days 00:02:35.029084,512,100000,0.131178707,0.047184938,0.95,0.002041668,5000,large,8,15000,1,PRUNED
2854,2854,41,52:21.1,54:13.6,0 days 00:01:52.506104,512,100000,0.027279458,0.003339534,0.9,0.000705997,5000,tiny,8,15000,1,PRUNED
2945,2945,41,48:24.8,49:57.7,0 days 00:01:32.889135,256,100000,0.015918843,0.013109998,0.9,0.001352041,5000,tiny,1,15000,16,PRUNED
2998,2998,41,26:53.0,31:16.8,0 days 00:04:23.780593,512,10000,0.096977634,0.002216981,0.9,0.002978726,1000,medium,1,5000,128,COMPLETE
3363,3363,41,01:53.0,03:45.3,0 days 00:01:52.270330,512,10000,0.068547856,0.00414576,0.9,0.001975109,1000,tiny,1,5000,1,PRUNED
3557,3557,41,24:03.2,26:21.5,0 days 00:02:18.368212,512,100000,0.012277762,0.00617883,0.95,0.001131523,5000,large,1,10000,8,PRUNED
44,44,40,42:16.2,44:32.2,0 days 00:02:16.057305,256,1000000,0.067301904,0.158251119,0.999,0.000769962,10000,large,2,5000,8,COMPLETE
104,104,40,54:05.1,57:37.8,0 days 00:03:32.749356,256,10000,0.047655778,0.124663724,0.999,0.000533889,5000,large,1,15000,16,COMPLETE
203,203,40,25:38.3,28:18.5,0 days 00:02:40.178310,128,50000,0.082904173,0.003870734,0.999,0.001684953,5000,small,1,15000,16,COMPLETE
212,212,40,42:52.8,45:33.9,0 days 00:02:41.045878,128,10000,0.07730199,0.129074719,0.999,0.001656985,5000,small,1,15000,16,COMPLETE
243,243,40,46:31.9,49:49.7,0 days 00:03:17.850639,256,10000,0.066250924,0.09295801,0.999,0.000816947,10000,medium,1,15000,16,COMPLETE
288,288,40,24:35.5,27:51.3,0 days 00:03:15.819562,256,10000,0.092742922,0.016519767,0.999,0.000622569,5000,medium,1,15000,16,COMPLETE
660,660,40,35:47.6,38:36.6,0 days 00:02:49.074049,100,50000,0.005597336,0.003555371,0.9,0.002182727,1000,small,1,5000,1,COMPLETE
905,905,40,16:26.9,20:41.5,0 days 00:04:14.558786,512,50000,0.011638645,0.037971456,0.99,0.002074332,5000,medium,1,5000,16,COMPLETE
1127,1127,40,08:05.8,12:30.0,0 days 00:04:24.211829,512,10000,0.013051547,0.035175702,0.98,0.001179809,1000,medium,2,5000,1,COMPLETE
1219,1219,40,09:49.1,13:15.1,0 days 00:03:25.957979,512,100000,0.025112929,0.202145317,0.9,0.002470147,1000,tiny,1,5000,128,COMPLETE
2129,2129,40,18:00.0,22:06.2,0 days 00:04:06.142529,512,10000,0.032772924,0.101293148,0.98,0.000974297,0,medium,1,5000,16,COMPLETE
2179,2179,40,57:15.6,59:29.9,0 days 00:02:14.278094,512,10000,0.010321784,0.004388053,0.99,0.001126789,1000,small,2,5000,16,COMPLETE
2267,2267,40,18:58.1,22:19.6,0 days 00:03:21.555757,512,10000,0.005625394,0.002693249,0.9,0.000822776,1000,tiny,1,5000,16,COMPLETE
2353,2353,40,54:34.4,56:24.5,0 days 00:01:50.143968,512,100000,0.014256442,0.046055925,0.9,0.001561574,1000,tiny,1,5000,8,PRUNED
2423,2423,40,09:20.6,11:35.8,0 days 00:02:15.173187,512,50000,0.015270768,0.002774074,0.9,0.000802838,5000,medium,1,15000,16,PRUNED
2476,2476,40,46:37.6,48:08.6,0 days 00:01:30.997129,128,10000,0.023243743,0.32640944,0.9,0.001738123,5000,tiny,8,15000,1,PRUNED
2583,2583,40,15:06.8,17:25.4,0 days 00:02:18.561597,512,50000,0.003365234,0.007976578,0.9,0.000739101,10000,large,1,5000,16,PRUNED
2830,2830,40,06:54.8,08:33.0,0 days 00:01:38.239032,256,10000,0.003097592,0.205558026,0.9,0.002787641,1000,tiny,1,15000,16,PRUNED
2870,2870,40,22:45.3,26:23.0,0 days 00:03:37.711758,512,1000000,0.069627262,0.001696201,0.9,0.001298073,1000,tiny,1,5000,1,COMPLETE
2912,2912,40,44:16.0,46:26.3,0 days 00:02:10.284270,512,1000000,0.021518747,0.003494946,0.9,0.002352853,10000,medium,1,5000,16,PRUNED
2954,2954,40,04:37.4,06:36.2,0 days 00:01:58.775302,512,1000000,0.007784725,0.048688074,0.9,0.003012992,5000,small,2,5000,1,PRUNED
3019,3019,40,05:20.7,07:09.0,0 days 00:01:48.235034,512,10000,0.051199872,0.088284027,0.9,0.002844793,1000,tiny,1,5000,128,PRUNED
3080,3080,40,01:53.6,04:42.6,0 days 00:02:49.011071,256,10000,0.053028853,0.1109577,0.999,0.001880064,20000,tiny,1,5000,4,COMPLETE
3086,3086,40,16:32.3,18:21.9,0 days 00:01:49.593201,256,100000,0.079825879,0.003124156,0.9,0.003490638,1000,tiny,8,5000,1,PRUNED
3214,3214,40,21:55.8,23:51.8,0 days 00:01:55.965158,512,100000,0.019147867,0.012252573,0.9,0.002187278,1000,small,1,5000,1,PRUNED
3277,3277,40,17:25.2,19:49.6,0 days 00:02:24.403576,512,10000,0.004254231,0.001925608,0.9,0.001097873,5000,medium,1,10000,1,PRUNED
3417,3417,40,52:52.4,54:57.3,0 days 00:02:04.874336,512,100000,0.002473039,0.100383167,0.95,0.000439353,10000,medium,1,15000,8,PRUNED
3454,3454,40,08:19.9,09:58.6,0 days 00:01:38.705299,256,100000,0.002110355,0.16475461,0.999,0.00069087,20000,medium,1,15000,8,PRUNED
23,23,39,07:16.8,09:09.6,0 days 00:01:52.805275,256,1000000,0.135758789,0.198151369,0.9,0.001140083,10000,small,2,20000,8,COMPLETE
340,340,39,09:09.4,12:27.5,0 days 00:03:18.080848,256,10000,0.020346868,0.015068162,0.9,0.002334632,20000,medium,1,5000,16,COMPLETE
351,351,39,40:07.9,42:12.2,0 days 00:02:04.261284,512,10000,0.018875532,0.014107389,0.9,0.001192394,20000,medium,4,5000,128,COMPLETE
408,408,39,02:41.2,06:57.6,0 days 00:04:16.417973,512,100000,0.012854444,0.003434902,0.9,0.001031831,1000,medium,1,5000,1,COMPLETE
446,446,39,03:16.4,06:50.2,0 days 00:03:33.797081,512,100000,0.010612011,0.002654712,0.98,0.00090738,1000,tiny,1,5000,1,COMPLETE
586,586,39,02:57.2,06:31.6,0 days 00:03:34.394390,512,100000,0.015155617,0.034687799,0.9,0.000657014,1000,small,1,5000,1,COMPLETE
1768,1768,39,32:32.0,35:22.0,0 days 00:02:50.025881,100,100000,0.026174855,0.14154315,0.99,0.000806256,1000,small,1,15000,1,COMPLETE
1952,1952,39,52:27.8,54:14.3,0 days 00:01:46.547541,512,10000,0.012445289,0.035978241,0.9,0.000379009,5000,tiny,8,5000,1,PRUNED
1991,1991,39,01:14.0,03:18.3,0 days 00:02:04.313297,512,100000,0.00441752,0.1233395,0.99,0.001072934,10000,medium,1,5000,128,PRUNED
2072,2072,39,38:16.2,39:48.0,0 days 00:01:31.788914,256,1000000,0.021262953,0.026530041,0.99,0.003242073,5000,tiny,1,5000,16,PRUNED
2099,2099,39,24:24.3,26:13.4,0 days 00:01:49.024855,512,10000,0.007687733,0.120876737,0.995,0.00322407,0,small,1,5000,128,PRUNED
2396,2396,39,17:36.9,19:06.4,0 days 00:01:29.453220,100,10000,0.01943946,0.07994609,0.9,0.002864743,1000,tiny,1,5000,1,PRUNED
2537,2537,39,45:54.8,47:44.0,0 days 00:01:49.290705,512,50000,0.005604785,0.004682694,0.9,0.00076665,10000,small,1,5000,16,PRUNED
2612,2612,39,12:59.5,16:27.2,0 days 00:03:27.714594,512,50000,0.012630117,0.0047787,0.9,0.002133749,0,tiny,1,5000,16,COMPLETE
2626,2626,39,39:58.3,42:25.6,0 days 00:02:27.294693,512,100000,0.021902893,0.003729745,0.9,0.000875066,5000,large,1,5000,1,PRUNED
2804,2804,39,18:44.4,20:23.2,0 days 00:01:38.745014,256,100000,0.059037147,0.002740277,0.9,0.001701729,1000,tiny,1,20000,8,PRUNED
2872,2872,39,28:06.9,30:40.4,0 days 00:02:33.489715,512,100000,0.020372894,0.0395302,0.999,0.000849801,1000,large,1,1,16,PRUNED
3024,3024,39,12:51.3,14:12.7,0 days 00:01:21.426058,32,10000,0.151540188,0.007452522,0.9,0.002138728,1000,tiny,1,5000,128,PRUNED
3073,3073,39,48:16.6,49:46.0,0 days 00:01:29.383673,128,10000,0.037516502,0.003412856,0.9,0.000866048,1000,tiny,1,5000,1,PRUNED
3309,3309,39,17:09.1,19:04.7,0 days 00:01:55.650490,512,50000,0.010749757,0.005242462,0.9,0.001481692,1000,tiny,1,5000,1,PRUNED
3320,3320,39,37:00.4,40:43.0,0 days 00:03:42.620248,512,10000,0.148339794,0.014717012,0.9,0.001258935,1000,tiny,1,1000,1,COMPLETE
3564,3564,39,41:27.9,42:27.5,0 days 00:00:59.564388,256,100000,0.012436479,0.007289865,0.9,0.000992903,5000,large,4,10000,8,PRUNED
7,7,38,40:16.0,42:27.8,0 days 00:02:11.773633,256,1000000,0.191633714,0.497556618,0.999,0.000651224,0,large,2,15000,16,COMPLETE
80,80,38,50:10.1,53:29.9,0 days 00:03:19.730813,256,10000,0.05849582,0.101751936,0.999,0.001831082,5000,medium,1,15000,16,COMPLETE
474,474,38,12:13.2,15:58.1,0 days 00:03:44.904919,512,100000,0.00818857,0.002407562,0.9,0.000648825,1000,tiny,4,1,1,COMPLETE
612,612,38,56:53.7,00:29.5,0 days 00:03:35.803757,512,100000,0.013352557,0.006754535,0.9,0.001519586,1000,small,1,5000,1,COMPLETE
1352,1352,38,40:50.8,43:37.0,0 days 00:02:46.173875,128,50000,0.036847167,0.012224588,0.9,0.001900036,1000,small,1,5000,4,COMPLETE
1593,1593,38,47:26.6,49:22.0,0 days 00:01:55.467628,512,50000,0.00737416,0.007576145,0.9,0.000302391,1000,small,1,5000,16,PRUNED
1600,1600,38,01:08.6,03:05.4,0 days 00:01:56.769063,512,100000,0.056489898,0.029193438,0.95,0.00118903,1000,tiny,1,5000,1,PRUNED
1728,1728,38,09:00.4,12:27.4,0 days 00:03:27.027202,512,10000,0.008822783,0.003840419,0.9,0.000789973,10000,tiny,1,5000,1,COMPLETE
1759,1759,38,11:57.5,15:20.2,0 days 00:03:22.649251,512,10000,0.06459523,0.049133831,0.9,0.000191898,10000,small,1,20000,4,COMPLETE
1781,1781,38,03:05.6,04:53.9,0 days 00:01:48.351875,512,50000,0.143724321,0.002568548,0.9,0.000643532,1000,tiny,1,5000,4,PRUNED
1796,1796,38,33:58.2,35:18.3,0 days 00:01:20.040250,128,50000,0.023814873,0.135109486,0.9,0.001864323,20000,tiny,1,5000,16,PRUNED
1808,1808,38,58:41.7,00:20.1,0 days 00:01:38.315683,256,100000,0.028936143,0.033184184,0.98,0.000832926,1000,tiny,1,5000,16,PRUNED
1905,1905,38,15:41.4,17:31.7,0 days 00:01:50.244264,512,10000,0.017330359,0.004929909,0.995,0.001328155,5000,tiny,1,5000,1,PRUNED
2198,2198,38,28:54.0,30:31.2,0 days 00:01:37.170535,256,100000,0.020870718,0.007944204,0.9,0.00097833,1000,tiny,2,20000,1,PRUNED
2289,2289,38,01:14.0,03:01.0,0 days 00:01:46.977978,512,100000,0.006328409,0.002465332,0.995,0.000761414,1000,tiny,1,5000,16,PRUNED
