,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
7281,7281,37,35:57.6,36:38.4,0 days 00:00:40.738503,16,10000,0.038521829,0.11576938,0.98,3.43E-05,5000,tiny,2,1,4,PRUNED
7282,7282,37,36:38.4,37:22.3,0 days 00:00:43.961260,16,10000,0.021741726,0.190335359,0.999,0.000343699,5000,tiny,2,1000,8,PRUNED
7313,7313,37,03:20.2,03:59.6,0 days 00:00:39.387115,100,10000,0.097670535,0.167852639,0.999,3.09E-05,5000,tiny,4,1,8,PRUNED
7333,7333,37,22:20.3,23:11.4,0 days 00:00:51.170096,16,10000,0.012280858,0.001017642,0.999,1.26E-05,5000,small,2,1,4,PRUNED
7334,7334,37,23:11.5,23:57.9,0 days 00:00:46.462971,128,10000,0.117780747,0.033013975,0.999,0.015587119,1000,tiny,2,1,128,PRUNED
7338,7338,37,26:07.3,26:46.3,0 days 00:00:39.009596,16,10000,0.005208745,0.005265271,0.98,0.017077983,5000,tiny,4,1,4,PRUNED
7357,7357,37,41:26.4,42:04.6,0 days 00:00:38.178757,16,10000,0.001491267,0.003833971,0.9999,0.002708696,5000,tiny,2,15000,4,PRUNED
7377,7377,37,58:10.9,58:55.7,0 days 00:00:44.796426,64,10000,0.040628477,0.003533132,0.999,0.000236866,5000,tiny,2,1,4,PRUNED
7386,7386,37,05:19.6,06:06.1,0 days 00:00:46.535437,16,10000,0.013655097,0.228209753,0.9999,0.000173656,5000,small,8,1,1000,PRUNED
7406,7406,37,23:06.9,23:48.7,0 days 00:00:41.755686,16,50000,0.045928298,0.112004263,0.999,2.88E-05,20000,tiny,2,1,8,PRUNED
7407,7407,37,23:48.7,24:28.0,0 days 00:00:39.324502,16,10000,0.003509088,0.00100801,0.999,0.008779477,5000,tiny,2,1,16,PRUNED
7412,7412,37,28:21.2,29:03.7,0 days 00:00:42.511026,128,1000000,0.086260491,0.309409992,0.999,0.018196758,5000,medium,2,15000,4,PRUNED
7418,7418,37,33:20.4,34:00.5,0 days 00:00:40.037576,16,10000,0.001160448,0.034036519,0.95,0.001654904,1000,tiny,2,1,4,PRUNED
7425,7425,37,40:25.0,41:10.4,0 days 00:00:45.427943,16,10000,0.004860215,0.027817157,0.98,2.26E-05,10000,medium,2,1,4,PRUNED
7440,7440,37,53:20.4,53:58.5,0 days 00:00:38.068660,16,10000,0.001524849,0.157952647,0.999,0.003407347,5000,small,2,15000,4,PRUNED
7461,7461,37,10:31.9,11:13.6,0 days 00:00:41.760709,256,10000,0.008356727,0.001572026,0.999,0.004320574,5000,tiny,1,1000,4,PRUNED
7466,7466,37,14:50.8,15:33.8,0 days 00:00:43.001077,16,10000,0.133999125,0.016138253,0.9,0.002867552,5000,tiny,2,1,256,PRUNED
7476,7476,37,22:46.0,23:26.2,0 days 00:00:40.144868,16,50000,0.001011161,0.011869129,0.95,0.008549177,5000,tiny,2,1,4,PRUNED
7487,7487,37,33:20.8,34:05.4,0 days 00:00:44.666787,100,1000000,0.026971999,0.138700256,0.999,0.011028143,5000,tiny,2,1,4,PRUNED
7514,7514,37,56:01.0,56:43.0,0 days 00:00:42.055064,100,10000,0.001003912,0.020760007,0.98,0.014893366,5000,tiny,2,1,4,PRUNED
7516,7516,37,57:36.1,58:17.3,0 days 00:00:41.166795,64,10000,0.01454072,0.027761583,0.99,0.000221515,5000,tiny,2,1,4,PRUNED
7527,7527,37,06:58.6,07:48.8,0 days 00:00:50.194488,32,10000,0.025479154,0.004937953,0.9,0.000545268,0,tiny,2,1,4,PRUNED
7534,7534,37,13:48.6,14:23.0,0 days 00:00:34.407252,128,50000,0.182655971,0.033313491,0.95,0.00236097,5000,tiny,8,20000,8,PRUNED
7546,7546,37,23:36.5,24:19.5,0 days 00:00:43.082955,64,10000,0.092824891,0.368649622,0.999,0.000323379,5000,small,2,10000,4,PRUNED
7557,7557,37,33:00.4,33:45.2,0 days 00:00:44.772729,16,10000,0.145199992,0.107494333,0.999,0.001132692,5000,tiny,1,5000,4,PRUNED
7570,7570,37,44:13.2,44:50.7,0 days 00:00:37.539725,16,10000,0.065296244,0.037543869,0.98,0.01027022,5000,tiny,8,1,4,PRUNED
7574,7574,37,48:03.4,48:40.3,0 days 00:00:36.979122,16,10000,0.008843481,0.014315509,0.999,0.001376231,5000,tiny,2,10000,4,PRUNED
7595,7595,37,06:20.2,07:01.9,0 days 00:00:41.660271,128,10000,0.012003243,0.004501955,0.999,0.006522365,5000,tiny,2,1,4,PRUNED
7605,7605,37,15:20.4,16:08.0,0 days 00:00:47.554903,256,10000,0.001455585,0.003339134,0.999,0.00104801,5000,large,2,15000,4,PRUNED
7613,7613,37,22:02.6,22:52.1,0 days 00:00:49.578526,128,10000,0.001661036,0.017178211,0.999,0.003016832,5000,small,2,5000,4,PRUNED
7629,7629,37,36:23.2,37:03.4,0 days 00:00:40.231288,16,1000000,0.039086038,0.022410438,0.99,0.013251796,5000,tiny,2,10000,4,PRUNED
7634,7634,37,40:34.2,41:18.4,0 days 00:00:44.271889,256,10000,0.03300255,0.003461485,0.999,0.002168007,5000,tiny,2,1000,1,PRUNED
7636,7636,37,42:11.3,42:49.2,0 days 00:00:37.836032,16,10000,0.007985746,0.081081794,0.995,0.000317809,5000,tiny,2,5000,4,PRUNED
7666,7666,37,09:52.6,10:36.7,0 days 00:00:44.109321,16,10000,0.024665695,0.004600255,0.999,0.001825624,5000,small,2,1,4,PRUNED
7672,7672,37,14:50.5,15:32.2,0 days 00:00:41.716155,16,10000,0.001214125,0.144247172,0.999,0.010778783,1000,tiny,2,1,16,PRUNED
7677,7677,37,19:14.6,19:55.4,0 days 00:00:40.817677,16,10000,0.13731537,0.003863824,0.95,0.001162891,5000,tiny,2,1,4,PRUNED
7691,7691,37,31:24.7,32:08.5,0 days 00:00:43.860789,16,10000,0.001957556,0.072722814,0.999,0.00653906,5000,medium,2,15000,8,PRUNED
7706,7706,37,46:35.1,47:29.9,0 days 00:00:54.711810,16,10000,0.002214842,0.017737176,0.999,0.000273815,5000,tiny,2,1,4,PRUNED
7708,7708,37,48:31.3,49:10.9,0 days 00:00:39.551640,16,10000,0.175375909,0.011573564,0.95,0.000455315,5000,tiny,2,1,128,PRUNED
7714,7714,37,54:27.6,55:09.4,0 days 00:00:41.854912,16,10000,0.016374098,0.407317368,0.999,0.000921178,1000,tiny,2,1,4,PRUNED
7723,7723,37,01:46.0,02:27.6,0 days 00:00:41.679593,16,10000,0.023373053,0.022894928,0.995,0.008412337,5000,tiny,2,1,4,PRUNED
7728,7728,37,06:53.7,07:33.6,0 days 00:00:39.956183,16,10000,0.085511345,0.038349848,0.999,0.000321714,1000,tiny,8,1,4,PRUNED
7764,7764,37,38:48.6,39:27.2,0 days 00:00:38.641209,16,10000,0.001789981,0.247237307,0.95,0.005110239,5000,tiny,2,1000,4,PRUNED
7783,7783,37,54:49.7,55:29.3,0 days 00:00:39.593572,16,10000,0.072693141,0.145266567,0.9,0.00103001,5000,tiny,2,1,256,PRUNED
7785,7785,37,56:10.0,56:50.1,0 days 00:00:40.177654,16,10000,0.001905323,0.088141123,0.999,0.015001002,1000,small,2,1000,8,PRUNED
7801,7801,37,11:40.3,12:19.5,0 days 00:00:39.233232,16,10000,0.010689134,0.159746548,0.999,0.003258104,5000,tiny,2,5000,4,PRUNED
7823,7823,37,30:57.2,31:39.4,0 days 00:00:42.202722,64,50000,0.001338125,0.194529286,0.95,0.00044981,5000,tiny,1,15000,4,PRUNED
7836,7836,37,41:55.9,42:34.2,0 days 00:00:38.362891,100,10000,0.085363052,0.002916461,0.999,0.0019098,5000,tiny,2,1000,4,PRUNED
7850,7850,37,53:46.4,54:27.7,0 days 00:00:41.276602,16,10000,0.01254066,0.00101189,0.95,0.00054676,5000,tiny,2,1,8,PRUNED
7856,7856,37,58:20.5,59:02.2,0 days 00:00:41.662568,512,10000,0.051455278,0.174206685,0.999,3.56E-05,5000,tiny,8,1,4,PRUNED
7859,7859,37,00:35.2,01:13.8,0 days 00:00:38.553162,16,10000,0.001213488,0.152836865,0.98,0.003728527,5000,tiny,2,20000,8,PRUNED
7889,7889,37,28:12.6,28:48.7,0 days 00:00:36.156817,16,10000,0.006091982,0.187029121,0.99,0.000582248,5000,tiny,4,20000,4,PRUNED
7909,7909,37,46:42.5,47:31.4,0 days 00:00:48.826761,16,10000,0.015750583,0.001948327,0.95,4.46E-05,5000,tiny,2,1,1,PRUNED
7917,7917,37,53:34.1,54:21.2,0 days 00:00:47.160167,16,10000,0.007483011,0.089522777,0.999,0.009038093,5000,large,2,1000,4,PRUNED
7925,7925,37,00:16.4,01:02.5,0 days 00:00:46.057547,256,10000,0.158224732,0.039192852,0.999,0.413666166,5000,tiny,2,1,4,PRUNED
7927,7927,37,01:46.6,02:28.6,0 days 00:00:42.018377,16,10000,0.031937934,0.08165953,0.999,0.004673717,5000,tiny,2,1000,16,PRUNED
7928,7928,37,02:28.6,03:08.9,0 days 00:00:40.279423,16,50000,0.010391648,0.009275432,0.999,0.021873732,5000,tiny,2,1,256,PRUNED
7948,7948,37,20:22.0,20:59.2,0 days 00:00:37.209659,100,10000,0.009974913,0.018773386,0.999,0.005490017,20000,tiny,2,1000,4,PRUNED
7957,7957,37,27:45.3,28:25.2,0 days 00:00:39.951559,16,10000,0.00843604,0.122554598,0.9,0.01234574,5000,tiny,8,1,4,PRUNED
8018,8018,37,22:35.9,23:21.4,0 days 00:00:45.470335,32,10000,0.007008865,0.110122045,0.9,0.011748266,5000,tiny,2,1000,1,PRUNED
8024,8024,37,27:28.7,28:10.7,0 days 00:00:42.005999,16,10000,0.002195277,0.141531221,0.95,0.007526354,1000,tiny,2,1,4,PRUNED
8035,8035,37,37:03.1,37:46.0,0 days 00:00:42.826555,16,10000,0.109353735,0.059101124,0.99,0.004250922,5000,tiny,2,1,4,PRUNED
8090,8090,37,25:05.2,25:45.9,0 days 00:00:40.692065,128,10000,0.160622646,0.261889402,0.98,0.000330637,5000,tiny,2,1,8,PRUNED
8100,8100,37,34:42.5,35:24.7,0 days 00:00:42.150938,16,10000,0.002925913,0.004608664,0.995,0.003448267,5000,tiny,2,1,8,PRUNED
8101,8101,37,35:24.7,36:03.8,0 days 00:00:39.105236,64,10000,0.104658528,0.081249533,0.9,0.000961499,10000,tiny,2,1,4,PRUNED
8109,8109,37,42:04.8,43:07.7,0 days 00:01:02.853164,16,10000,0.011155213,0.002203634,0.95,0.001857092,1000,large,1,1,4,PRUNED
8118,8118,37,49:54.9,50:37.9,0 days 00:00:43.017715,16,10000,0.003496389,0.020119081,0.98,5.93E-05,0,medium,2,1000,4,PRUNED
8120,8120,37,51:32.7,52:16.0,0 days 00:00:43.348667,128,10000,0.034360055,0.168375756,0.99,0.000707591,5000,small,2,1,4,PRUNED
8138,8138,37,07:12.2,07:53.5,0 days 00:00:41.379966,16,1000000,0.009567279,0.091271545,0.999,0.000809552,1000,small,2,1,1000,PRUNED
8140,8140,37,08:38.9,09:18.5,0 days 00:00:39.585144,16,1000000,0.007971009,0.001413712,0.95,0.000384524,5000,small,2,1000,4,PRUNED
8143,8143,37,11:21.5,12:00.6,0 days 00:00:39.093658,16,50000,0.009492735,0.005040262,0.999,0.002287631,5000,medium,8,1,128,PRUNED
8146,8146,37,14:28.7,15:18.5,0 days 00:00:49.864133,16,50000,0.008493036,0.058604237,0.999,0.000514386,5000,large,2,1,4,PRUNED
8153,8153,37,21:05.2,21:45.5,0 days 00:00:40.289681,128,100000,0.010291748,0.002058202,0.999,0.000353127,1000,small,8,1,8,PRUNED
8160,8160,37,26:33.8,27:13.6,0 days 00:00:39.820508,128,1000000,0.011103208,0.014911798,0.9,0.000409098,1000,small,8,1,4,PRUNED
8177,8177,37,39:59.8,40:41.6,0 days 00:00:41.782210,128,1000000,0.012002953,0.487629238,0.999,0.000517085,1000,small,8,1,4,PRUNED
8178,8178,37,40:41.6,41:21.1,0 days 00:00:39.506731,128,1000000,0.008531234,0.001937819,0.98,0.00039578,1000,small,8,10000,4,PRUNED
8189,8189,37,50:13.2,50:54.4,0 days 00:00:41.194881,128,1000000,0.007801885,0.002068803,0.9,0.000293141,1000,small,8,1,4,PRUNED
8199,8199,37,00:20.0,01:00.3,0 days 00:00:40.295827,128,1000000,0.007861995,0.332339619,0.95,0.000283992,1000,small,8,1,4,PRUNED
8205,8205,37,05:28.6,06:15.0,0 days 00:00:46.384988,128,1000000,0.013390165,0.01413969,0.999,0.000714716,1000,small,1,10000,1,PRUNED
8206,8206,37,06:15.0,06:55.7,0 days 00:00:40.712970,128,1000000,0.008538995,0.257972277,0.98,0.0002651,1000,small,8,1,4,PRUNED
8209,8209,37,08:50.0,09:28.1,0 days 00:00:38.155938,128,1000000,0.01197961,0.289812207,0.999,0.000563493,1000,small,4,15000,4,PRUNED
8214,8214,37,13:29.6,14:07.6,0 days 00:00:37.958824,128,1000000,0.011116306,0.008939581,0.999,0.000402025,1000,small,8,5000,4,PRUNED
8225,8225,37,22:41.5,23:20.6,0 days 00:00:39.106887,128,1000000,0.015638234,0.489775888,0.9999,0.000606659,1000,small,8,1,1000,PRUNED
8227,8227,37,24:03.6,24:44.3,0 days 00:00:40.776080,128,1000000,0.012574955,0.002325119,0.95,0.000807357,10000,small,8,1,4,PRUNED
8230,8230,37,26:38.4,27:17.1,0 days 00:00:38.743176,128,1000000,0.013130628,0.30350047,0.999,0.000243427,1000,small,8,1,128,PRUNED
8237,8237,37,32:02.0,32:39.2,0 days 00:00:37.190698,128,1000000,0.002112891,0.001965411,0.99,0.000421957,1000,small,8,15000,4,PRUNED
8242,8242,37,36:08.8,36:45.5,0 days 00:00:36.713881,128,1000000,0.016388539,0.002609642,0.999,0.000611534,1000,small,8,1000,4,PRUNED
8260,8260,37,52:21.6,52:56.9,0 days 00:00:35.326021,64,1000000,0.01475095,0.176829074,0.999,0.000327113,1000,small,8,10000,8,PRUNED
8270,8270,37,00:57.6,01:39.9,0 days 00:00:42.207422,128,1000000,0.009126548,0.199132816,0.999,0.001133078,1000,small,8,1,4,PRUNED
8273,8273,37,03:29.2,04:14.1,0 days 00:00:44.937476,64,1000000,0.010206575,0.172556061,0.995,0.004685604,20000,small,8,1,4,PRUNED
8277,8277,37,06:40.4,07:20.5,0 days 00:00:40.075869,128,100000,0.011411958,0.002427249,0.9,0.000973793,1000,small,8,1,256,PRUNED
8281,8281,37,10:19.1,11:05.1,0 days 00:00:45.962943,128,1000000,0.008289525,0.405460201,0.999,0.000361176,1000,small,8,1000,1,PRUNED
8286,8286,37,14:33.2,15:16.1,0 days 00:00:42.901013,128,50000,0.12148869,0.00299193,0.95,4.65E-05,1000,small,8,1,4,PRUNED
8288,8288,37,16:08.5,16:49.2,0 days 00:00:40.678419,128,1000000,0.035306393,0.001382293,0.999,0.000244045,1000,small,8,10000,4,PRUNED
8291,8291,37,18:10.9,18:48.8,0 days 00:00:37.925149,128,1000000,0.018529785,0.020648984,0.999,0.001257131,1000,small,8,1000,4,PRUNED
8298,8298,37,23:45.8,24:29.3,0 days 00:00:43.546285,128,1000000,0.00893947,0.330479143,0.99,0.004530204,1000,small,8,20000,4,PRUNED
8301,8301,37,26:16.5,26:56.3,0 days 00:00:39.810850,128,1000000,0.016823647,0.427651699,0.999,0.000286088,1000,small,4,1,8,PRUNED
8305,8305,37,29:42.6,30:24.6,0 days 00:00:41.957058,64,50000,0.056740509,0.005779373,0.9,0.00107715,1000,small,4,1,4,PRUNED
8311,8311,37,34:38.7,35:26.1,0 days 00:00:47.464847,128,1000000,0.001890896,0.210279351,0.9999,0.002719913,10000,small,4,1000,1,PRUNED
8318,8318,37,40:49.7,41:39.5,0 days 00:00:49.860156,100,1000000,0.01402415,0.005111247,0.999,0.00173576,1000,small,8,1,128,PRUNED
8343,8343,37,04:06.9,04:46.3,0 days 00:00:39.425932,16,1000000,0.013858078,0.356004035,0.95,5.90E-05,5000,small,2,10000,4,PRUNED
8351,8351,37,10:53.2,11:45.3,0 days 00:00:52.036114,128,1000000,0.003260728,0.00100737,0.98,0.007279181,5000,small,1,5000,4,PRUNED
8353,8353,37,12:46.1,13:27.1,0 days 00:00:41.025654,16,1000000,0.134531931,0.007254093,0.99,0.000293293,5000,small,2,1000,8,PRUNED
8355,8355,37,14:10.0,14:51.0,0 days 00:00:40.994150,100,1000000,0.00242305,0.00250134,0.999,0.000661194,5000,small,2,20000,4,PRUNED
8,8,36,25:59.6,26:40.9,0 days 00:00:41.285013,100,10000,0.192613998,0.034735114,0.95,1.11E-05,5000,tiny,4,5000,4,PRUNED
42,42,36,57:28.2,57:59.9,0 days 00:00:31.674554,32,100000,0.051426407,0.031660291,0.99,0.000739852,20000,small,8,15000,128,PRUNED
69,69,36,19:07.4,19:43.7,0 days 00:00:36.289994,32,100000,0.047826696,0.017330647,0.9999,0.007612504,1000,small,8,15000,128,PRUNED
133,133,36,12:30.7,13:34.4,0 days 00:01:03.702477,32,100000,0.139718857,0.006805498,0.999,0.000265346,1000,small,8,1000,8,COMPLETE
180,180,36,52:27.7,53:30.9,0 days 00:01:03.216590,16,50000,0.113067046,0.007666028,0.999,0.000489834,1000,small,8,1000,8,COMPLETE
181,181,36,53:30.9,54:11.0,0 days 00:00:40.156799,32,50000,0.078575488,0.011365469,0.999,0.000275031,1000,small,8,1000,4,PRUNED
209,209,36,13:58.7,14:34.0,0 days 00:00:35.355567,512,100000,0.139407873,0.020317838,0.999,0.000447182,1000,tiny,8,1000,8,PRUNED
271,271,36,04:48.0,05:26.5,0 days 00:00:38.512381,512,1000000,0.022955983,0.004867322,0.9999,0.000269269,1000,tiny,8,1000,8,PRUNED
336,336,36,00:05.8,00:42.3,0 days 00:00:36.514221,32,50000,0.05976716,0.007327473,0.9,0.000185215,0,small,8,1000,4,PRUNED
402,402,36,49:15.8,49:54.7,0 days 00:00:38.888120,32,1000000,0.114976352,0.009738277,0.98,0.040081792,1000,tiny,8,10000,1000,PRUNED
409,409,36,54:11.1,54:50.5,0 days 00:00:39.324394,64,1000000,0.073003059,0.498748723,0.999,0.000158489,1000,small,8,1000,8,PRUNED
456,456,36,29:51.5,30:26.8,0 days 00:00:35.383496,256,100000,0.016165438,0.009461377,0.999,0.000173874,1000,tiny,8,1000,8,PRUNED
493,493,36,55:56.2,56:37.3,0 days 00:00:41.067574,512,1000000,0.010036728,0.001023823,0.999,0.033497759,5000,large,8,1000,8,PRUNED
526,526,36,22:19.2,23:15.3,0 days 00:00:56.039464,32,100000,0.096188538,0.00327664,0.999,2.67E-05,1000,small,1,1,8,PRUNED
556,556,36,46:42.2,47:23.9,0 days 00:00:41.676834,16,100000,0.020677907,0.173791267,0.999,4.26E-05,1000,small,8,1000,8,PRUNED
568,568,36,55:31.3,56:16.9,0 days 00:00:45.554109,64,50000,0.013876243,0.039059387,0.99,0.000137771,0,large,8,1000,8,PRUNED
578,578,36,02:15.2,02:55.2,0 days 00:00:40.007233,32,100000,0.012995227,0.016674174,0.9999,0.005430238,1000,small,8,1000,256,PRUNED
611,611,36,23:53.5,24:45.2,0 days 00:00:51.630504,64,50000,0.001036435,0.004516847,0.999,1.59E-05,1000,small,4,1,8,PRUNED
621,621,36,31:37.5,32:17.5,0 days 00:00:40.036073,64,50000,0.016801237,0.284095003,0.9999,1.23E-05,1000,tiny,8,1000,4,PRUNED
627,627,36,35:57.4,36:37.6,0 days 00:00:40.227692,16,100000,0.039604315,0.005216944,0.99,0.000212378,1000,tiny,8,1000,8,PRUNED
700,700,36,48:49.3,49:34.4,0 days 00:00:45.145987,64,50000,0.004682347,0.094584359,0.999,0.000409039,20000,medium,8,1,1000,PRUNED
720,720,36,07:38.0,08:15.8,0 days 00:00:37.835908,16,50000,0.002537635,0.494618132,0.999,0.001037574,10000,tiny,8,5000,1000,PRUNED
722,722,36,08:51.5,09:48.7,0 days 00:00:57.226152,64,50000,0.138773926,0.140064488,0.999,6.40E-05,10000,large,2,1,4,PRUNED
730,730,36,14:39.7,15:27.2,0 days 00:00:47.530766,64,100000,0.01588965,0.004788131,0.999,3.90E-05,10000,tiny,8,1,4,PRUNED
739,739,36,22:40.7,23:28.6,0 days 00:00:47.844187,100,100000,0.003437978,0.013433762,0.999,0.000821418,0,tiny,2,1,1000,PRUNED
795,795,36,09:11.4,09:56.9,0 days 00:00:45.574186,64,100000,0.008883505,0.051603507,0.999,6.17E-05,1000,small,8,1,8,PRUNED
847,847,36,50:47.1,51:26.7,0 days 00:00:39.576854,64,100000,0.011356145,0.006919891,0.999,0.000126366,1000,tiny,8,1000,8,PRUNED
854,854,36,56:13.6,56:55.2,0 days 00:00:41.586496,64,50000,0.003378584,0.025284208,0.999,3.70E-05,10000,tiny,8,1000,4,PRUNED
874,874,36,12:54.7,13:33.7,0 days 00:00:38.997726,32,100000,0.005265891,0.001149476,0.999,0.000330859,10000,tiny,8,1000,8,PRUNED
922,922,36,49:18.6,49:59.9,0 days 00:00:41.297561,32,50000,0.009064772,0.002606228,0.999,0.000437842,10000,small,8,1000,4,PRUNED
932,932,36,58:12.1,58:56.7,0 days 00:00:44.596739,32,10000,0.011593378,0.013010453,0.999,0.000150476,0,tiny,1,1000,1000,PRUNED
952,952,36,14:59.2,15:47.3,0 days 00:00:48.077931,32,50000,0.013571416,0.011076489,0.999,4.33E-05,0,tiny,8,1000,1,PRUNED
967,967,36,26:18.1,26:55.8,0 days 00:00:37.728852,64,50000,0.002740433,0.040313995,0.95,0.02318692,0,tiny,8,1000,8,PRUNED
1012,1012,36,02:28.4,03:18.1,0 days 00:00:49.783483,32,1000000,0.00248823,0.063175151,0.999,0.00433872,0,large,8,1,4,PRUNED
1073,1073,36,48:35.6,49:53.2,0 days 00:01:17.535021,256,100000,0.009435257,0.013170625,0.999,6.27E-05,1000,tiny,8,1000,8,COMPLETE
1078,1078,36,53:20.8,53:59.7,0 days 00:00:38.868559,16,100000,0.005387074,0.009085985,0.999,0.032750716,1000,small,8,1000,8,PRUNED
1081,1081,36,55:23.5,56:06.7,0 days 00:00:43.175932,64,50000,0.08503106,0.045891006,0.999,0.000512727,10000,small,8,1000,8,PRUNED
1092,1092,36,05:08.2,06:42.7,0 days 00:01:34.558251,64,100000,0.001396344,0.038305498,0.999,0.001774875,10000,tiny,1,1,8,COMPLETE
1094,1094,36,07:20.5,08:09.6,0 days 00:00:49.105830,16,50000,0.068268519,0.005082528,0.999,1.43E-05,1000,tiny,2,1000,1,PRUNED
1148,1148,36,49:54.4,50:48.7,0 days 00:00:54.314014,32,100000,0.104712061,0.004796337,0.999,0.00872749,1000,small,8,1000,1,PRUNED
1195,1195,36,29:47.9,30:32.3,0 days 00:00:44.383979,256,50000,0.013758661,0.005116957,0.999,8.99E-05,10000,tiny,8,1,8,PRUNED
1213,1213,36,47:39.4,48:29.8,0 days 00:00:50.385080,128,50000,0.001610779,0.044104355,0.999,0.000636792,0,tiny,2,1,16,PRUNED
1244,1244,36,17:23.5,18:04.7,0 days 00:00:41.255340,128,50000,0.001257183,0.049074736,0.999,0.000632629,0,tiny,2,1,16,PRUNED
1278,1278,36,49:11.0,50:05.2,0 days 00:00:54.160115,128,50000,0.001881244,0.003642692,0.999,0.081469651,0,tiny,2,1,1,PRUNED
1334,1334,36,40:18.7,41:01.0,0 days 00:00:42.360905,100,50000,0.008458865,0.00265855,0.999,0.000180456,20000,tiny,8,1,16,PRUNED
1437,1437,36,08:59.7,09:34.2,0 days 00:00:34.535745,128,50000,0.088667568,0.001123896,0.999,0.014221005,10000,tiny,8,20000,4,PRUNED
1442,1442,36,13:36.0,14:20.4,0 days 00:00:44.428414,256,50000,0.00250662,0.080895686,0.999,0.024221326,10000,tiny,8,1,16,PRUNED
1468,1468,36,34:08.0,34:51.4,0 days 00:00:43.394032,32,50000,0.096584365,0.018529573,0.999,0.00016761,10000,tiny,2,1000,8,PRUNED
1537,1537,36,34:50.8,35:38.9,0 days 00:00:48.051397,16,10000,0.028524141,0.110336654,0.999,0.002212307,5000,tiny,2,5000,4,PRUNED
1539,1539,36,36:18.0,37:01.6,0 days 00:00:43.687588,16,10000,0.001870463,0.01652633,0.999,0.005672716,5000,tiny,2,1000,4,PRUNED
1547,1547,36,43:05.0,43:56.8,0 days 00:00:51.795792,16,10000,0.027698051,0.054675593,0.95,0.004530644,5000,tiny,2,1,4,PRUNED
1565,1565,36,03:52.1,04:42.4,0 days 00:00:50.268735,16,10000,0.002913962,0.19185075,0.9,0.00863184,5000,tiny,2,1,4,PRUNED
1596,1596,36,39:37.4,40:24.9,0 days 00:00:47.451553,16,10000,0.00178916,0.126004451,0.9,0.011616703,5000,tiny,2,1,4,PRUNED
1614,1614,36,59:19.7,00:02.1,0 days 00:00:42.417992,16,10000,0.00160084,0.098945159,0.99,0.012925525,5000,tiny,2,1,4,PRUNED
1621,1621,36,06:21.3,07:07.9,0 days 00:00:46.619452,16,10000,0.012912186,0.12295461,0.9,0.009885481,5000,tiny,2,1,4,PRUNED
1639,1639,36,23:45.4,24:31.8,0 days 00:00:46.411296,16,10000,0.002316338,0.146828449,0.98,0.005281518,5000,tiny,2,1,4,PRUNED
1658,1658,36,40:56.3,41:40.5,0 days 00:00:44.205375,16,10000,0.001358356,0.147954791,0.999,0.008350693,5000,tiny,2,20000,4,PRUNED
1666,1666,36,49:08.8,49:54.9,0 days 00:00:46.134162,16,10000,0.02291722,0.095126822,0.98,0.002980445,5000,tiny,2,1,4,PRUNED
1768,1768,36,30:27.4,31:46.3,0 days 00:01:18.937240,16,10000,0.008743102,0.147962567,0.999,0.013213528,5000,tiny,2,1,4,COMPLETE
1820,1820,36,19:16.3,20:00.6,0 days 00:00:44.342782,16,10000,0.028824747,0.141079956,0.999,0.005159464,5000,tiny,2,5000,4,PRUNED
1825,1825,36,23:03.8,23:53.1,0 days 00:00:49.356290,16,10000,0.021894062,0.015722661,0.9,6.87E-05,5000,tiny,2,1,4,PRUNED
1836,1836,36,32:57.5,33:41.4,0 days 00:00:43.869266,16,10000,0.001003576,0.122171244,0.999,3.71E-05,5000,tiny,2,10000,4,PRUNED
1846,1846,36,40:55.5,41:39.2,0 days 00:00:43.689600,16,10000,0.00125047,0.109781286,0.999,0.007357935,5000,tiny,2,20000,4,PRUNED
1847,1847,36,41:39.2,42:27.5,0 days 00:00:48.308731,16,10000,0.012895062,0.019332236,0.999,4.40E-05,5000,tiny,2,1,4,PRUNED
1899,1899,36,29:40.3,30:25.1,0 days 00:00:44.856768,16,10000,0.019727501,0.25322883,0.999,2.99E-05,5000,tiny,2,1,128,PRUNED
1910,1910,36,38:46.7,39:33.2,0 days 00:00:46.491462,16,10000,0.038683461,0.025521438,0.995,0.011829599,5000,tiny,2,1,4,PRUNED
1923,1923,36,50:24.8,51:05.8,0 days 00:00:40.944711,16,10000,0.001410548,0.259183276,0.999,4.23E-05,5000,tiny,2,1,4,PRUNED
1975,1975,36,32:08.3,33:06.4,0 days 00:00:58.156152,16,10000,0.001539242,0.002621886,0.999,0.019337305,5000,tiny,1,1,4,PRUNED
1980,1980,36,36:22.8,37:10.4,0 days 00:00:47.598093,16,10000,0.006882837,0.130431769,0.999,7.31E-05,5000,tiny,2,5000,4,PRUNED
2005,2005,36,58:07.4,58:51.1,0 days 00:00:43.710462,16,10000,0.008882612,0.06832664,0.999,0.017467669,5000,tiny,2,20000,1000,PRUNED
2021,2021,36,11:57.6,12:36.2,0 days 00:00:38.633003,16,10000,0.001713488,0.003755866,0.999,8.66E-05,5000,tiny,2,10000,4,PRUNED
2023,2023,36,13:19.4,14:02.4,0 days 00:00:42.968478,16,10000,0.002385277,0.325205677,0.999,1.08E-05,5000,tiny,2,15000,4,PRUNED
