,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_batch_size,params_clip_range,params_ent_coef,params_gae_lambda,params_gamma,params_learning_rate,params_max_grad_norm,params_n_epochs,params_n_steps,params_net_arch,params_ortho_init,params_vf_coef,state
531,531,54,55:07.0,01:13.1,0 days 00:06:06.099960,relu,256,0.3,7.37E-05,0.99,0.98,1.19E-05,0.5,20,32,small,FALSE,0.000877863,PRUNED
539,539,54,32:58.7,50:59.0,0 days 00:18:00.303676,relu,128,0.2,5.20E-06,0.99,0.99,1.28E-05,5,20,16,medium,TRUE,0.088010955,PRUNED
579,579,54,34:54.0,06:12.8,0 days 00:31:18.807283,relu,8,0.2,1.04E-06,0.99,0.995,1.74E-05,0.9,20,2048,medium,TRUE,0.002594607,PRUNED
2,2,53,11:40.0,25:21.0,0 days 00:13:41.051057,tanh,256,0.2,3.86E-08,0.9,0.98,0.000465339,0.9,20,32,medium,FALSE,0.007861847,COMPLETE
452,452,53,36:06.2,10:48.8,0 days 00:34:42.589568,relu,256,0.3,1.81E-06,0.99,0.99,1.46E-05,0.7,20,8,medium,TRUE,1.38E-07,PRUNED
487,487,53,01:26.8,06:59.9,0 days 00:05:33.068840,relu,32,0.4,3.02E-06,0.99,0.99,1.00E-05,0.8,20,2048,small,TRUE,2.94E-06,PRUNED
242,242,52,50:31.2,52:04.9,0 days 00:01:33.641318,relu,256,0.3,1.56E-08,0.99,0.99,2.43E-05,0.9,20,2048,medium,TRUE,7.54E-06,PRUNED
388,388,52,31:02.3,58:24.0,0 days 00:27:21.735377,tanh,32,0.1,2.25E-07,0.99,0.99,1.87E-05,0.7,20,8,medium,TRUE,4.16E-05,PRUNED
56,56,51,01:52.5,05:40.4,0 days 00:03:47.909200,relu,256,0.2,1.49E-07,0.8,0.9,5.45E-05,0.3,10,64,large,TRUE,6.25E-05,PRUNED
291,291,51,32:36.3,40:32.3,0 days 00:07:55.961592,relu,32,0.1,1.53E-08,0.99,0.995,9.24E-05,0.9,20,2048,medium,TRUE,7.34E-06,PRUNED
555,555,51,29:43.9,38:34.3,0 days 00:08:50.426048,relu,32,0.3,3.55E-05,0.99,0.995,0.000133606,0.9,20,2048,medium,TRUE,0.007951776,PRUNED
258,258,44,49:35.8,56:49.2,0 days 00:07:13.308207,relu,32,0.3,9.40E-07,0.99,0.98,2.78E-05,0.8,20,2048,medium,FALSE,2.37E-06,PRUNED
453,453,42,10:48.8,12:11.0,0 days 00:01:22.209396,tanh,512,0.1,6.62E-07,0.98,0.995,5.43E-05,0.6,20,1024,medium,FALSE,2.90E-06,PRUNED
609,609,41,56:22.4,30:23.7,0 days 00:34:01.349743,relu,8,0.4,3.87E-07,0.99,0.99,3.20E-05,0.5,20,2048,medium,FALSE,2.44E-05,PRUNED
16,16,39,43:17.6,44:55.6,0 days 00:01:37.934696,tanh,32,0.4,9.10E-06,0.9,0.95,0.001285767,0.3,5,256,small,TRUE,6.91E-06,PRUNED
24,24,39,08:39.8,13:07.0,0 days 00:04:27.203769,tanh,32,0.1,3.08E-05,0.9,0.95,2.87E-05,0.7,5,16,large,FALSE,6.87E-07,PRUNED
89,89,39,41:19.5,52:47.5,0 days 00:11:27.962518,relu,64,0.2,7.36E-08,0.92,0.95,2.09E-05,0.3,20,16,small,TRUE,8.29E-05,PRUNED
190,190,39,16:24.0,43:04.7,0 days 00:26:40.655295,tanh,16,0.1,1.69E-06,0.99,0.98,2.93E-05,0.8,20,8,medium,TRUE,2.65E-07,PRUNED
225,225,39,43:17.4,49:47.2,0 days 00:06:29.802872,tanh,32,0.1,2.33E-06,0.9,0.995,2.82E-05,0.5,20,2048,medium,TRUE,4.59E-07,PRUNED
312,312,39,56:31.7,59:49.0,0 days 00:03:17.327663,tanh,128,0.4,4.44E-07,0.8,0.999,2.28E-05,0.7,20,2048,medium,TRUE,1.04E-07,PRUNED
434,434,39,38:55.2,42:10.2,0 days 00:03:14.942471,relu,256,0.1,1.02E-06,0.99,0.98,1.22E-05,0.9,20,128,medium,FALSE,0.001575847,PRUNED
484,484,39,14:36.0,41:14.1,0 days 00:26:38.087759,tanh,128,0.2,6.03E-08,0.92,0.995,4.17E-05,0.5,20,8,medium,TRUE,4.24E-06,PRUNED
515,515,39,21:16.9,27:38.0,0 days 00:06:21.149454,tanh,32,0.3,1.15E-07,0.8,0.99,3.19E-05,0.5,20,2048,medium,TRUE,2.33E-05,PRUNED
617,617,39,29:50.1,33:28.3,0 days 00:03:38.212231,relu,32,0.3,0.031312627,0.99,0.95,3.79E-05,1,10,2048,medium,TRUE,2.13E-06,PRUNED
622,622,39,41:05.3,45:29.9,0 days 00:04:24.616588,relu,64,0.3,0.0136487,0.92,0.995,1.24E-05,0.9,20,2048,medium,TRUE,0.001264277,PRUNED
623,623,39,45:29.9,52:28.9,0 days 00:06:58.935582,relu,32,0.1,5.75E-07,0.8,0.99,1.83E-05,0.5,20,2048,medium,TRUE,2.95E-06,PRUNED
114,114,38,59:10.6,00:47.2,0 days 00:01:36.649690,relu,256,0.3,3.05E-07,0.99,0.99,1.17E-05,0.9,20,2048,medium,TRUE,4.47E-06,PRUNED
296,296,38,14:00.5,25:45.5,0 days 00:11:45.016604,relu,32,0.3,6.12E-07,0.8,0.99,0.000323853,0.6,20,512,medium,TRUE,2.41E-06,PRUNED
460,460,38,22:15.9,32:03.1,0 days 00:09:47.250005,relu,32,0.1,3.27E-07,0.99,0.995,1.20E-05,0.5,20,2048,large,TRUE,0.000384764,PRUNED
4,4,37,33:36.2,53:29.7,0 days 00:19:53.532387,tanh,512,0.2,0.000635991,0.8,0.95,0.000241846,0.3,10,8,small,TRUE,0.050272093,COMPLETE
5,5,37,53:29.7,01:48.2,0 days 00:08:18.493408,tanh,16,0.4,0.099457205,0.95,0.995,1.04E-05,0.8,5,64,large,TRUE,0.841788614,COMPLETE
7,7,37,08:28.7,19:07.2,0 days 00:10:38.437535,tanh,8,0.3,8.01E-05,0.99,0.9,2.56E-05,0.5,5,256,small,FALSE,0.718189301,COMPLETE
20,20,37,53:01.0,54:48.7,0 days 00:01:47.663050,tanh,256,0.1,8.40E-06,0.95,0.95,3.22E-05,5,20,2048,small,TRUE,2.92E-05,PRUNED
50,50,37,54:26.6,50:08.0,0 days 00:55:41.386999,relu,64,0.3,1.01E-08,0.98,0.9,1.87E-05,0.3,20,8,large,TRUE,0.000407553,PRUNED
52,52,37,44:00.5,46:09.4,0 days 00:02:08.813724,relu,256,0.2,3.40E-08,0.8,0.99,4.46E-05,0.3,20,512,large,TRUE,3.63E-05,PRUNED
63,63,37,53:53.7,43:45.4,0 days 00:49:51.720005,relu,128,0.4,2.34E-08,0.92,0.99,1.52E-05,5,20,8,large,TRUE,0.000118936,PRUNED
70,70,37,17:21.8,18:21.4,0 days 00:00:59.637649,relu,32,0.2,4.99E-07,0.92,0.9,1.34E-05,0.7,1,64,large,FALSE,5.74E-06,PRUNED
129,129,37,42:13.6,43:50.8,0 days 00:01:37.204761,relu,256,0.3,4.53E-07,0.99,0.9,1.68E-05,0.9,20,2048,medium,TRUE,6.94E-07,PRUNED
176,176,37,22:27.3,23:13.8,0 days 00:00:46.561408,tanh,32,0.1,7.17E-07,0.99,0.9,5.63E-05,0.8,1,1024,medium,TRUE,5.14E-07,PRUNED
210,210,37,08:06.7,26:47.5,0 days 00:18:40.845232,relu,16,0.1,7.11E-06,0.95,0.995,4.25E-05,2,20,2048,medium,TRUE,5.80E-07,PRUNED
260,260,37,04:44.2,41:12.6,0 days 00:36:28.370959,relu,128,0.3,7.85E-05,0.99,0.995,1.50E-05,0.5,20,8,medium,TRUE,8.53E-07,PRUNED
294,294,37,37:32.0,12:23.6,0 days 00:34:51.665481,relu,128,0.3,2.81E-07,0.99,0.999,1.82E-05,0.3,20,8,medium,TRUE,1.37E-05,PRUNED
302,302,37,49:29.9,50:36.1,0 days 00:01:06.228265,relu,512,0.3,3.43E-07,0.99,0.9,1.00E-05,5,5,128,medium,TRUE,3.80E-07,PRUNED
308,308,37,20:02.2,39:17.4,0 days 00:19:15.170790,relu,16,0.2,5.54E-07,0.95,0.995,5.03E-05,0.3,20,1024,medium,TRUE,0.000202387,PRUNED
309,309,37,39:17.4,47:41.4,0 days 00:08:23.986922,relu,32,0.3,2.61E-06,0.99,0.995,0.000189971,0.5,20,2048,medium,TRUE,4.90E-06,PRUNED
344,344,37,46:41.7,53:00.1,0 days 00:06:18.406796,tanh,32,0.3,0.000136839,0.8,0.999,0.000702791,0.5,20,2048,medium,TRUE,2.76E-06,PRUNED
346,346,37,54:39.7,05:48.6,0 days 00:11:08.954773,relu,32,0.3,1.65E-06,0.9,0.95,0.000256198,0.7,20,2048,large,TRUE,1.19E-06,PRUNED
359,359,37,24:40.9,41:32.8,0 days 00:16:51.975936,tanh,32,0.1,8.21E-06,0.99,0.9,1.79E-05,0.3,20,16,large,TRUE,0.001156779,PRUNED
393,393,37,40:24.2,00:09.4,0 days 00:19:45.157195,relu,32,0.1,5.69E-07,0.99,0.9,2.31E-05,0.7,20,16,medium,TRUE,2.17E-06,PRUNED
470,470,37,54:22.5,00:21.0,0 days 00:05:58.541472,relu,256,0.3,4.26E-08,0.99,0.99,0.001051369,0.9,20,64,medium,TRUE,5.19E-06,PRUNED
479,479,37,17:24.5,24:38.8,0 days 00:07:14.293369,tanh,32,0.3,1.40E-06,0.99,0.9,1.02E-05,0.8,20,32,medium,TRUE,3.14E-05,PRUNED
483,483,37,39:21.3,14:36.0,0 days 00:35:14.744548,relu,8,0.3,3.82E-07,0.8,0.999,5.68E-05,0.6,20,2048,medium,TRUE,1.18E-06,PRUNED
494,494,37,50:22.5,56:40.8,0 days 00:06:18.290102,tanh,32,0.1,1.38E-07,0.9,0.99,1.81E-05,0.8,20,2048,medium,TRUE,1.13E-07,PRUNED
525,525,37,20:25.7,28:24.4,0 days 00:07:58.690065,relu,256,0.3,1.43E-07,0.99,0.9,0.000897206,0.5,20,64,large,TRUE,1.30E-05,PRUNED
552,552,37,11:47.7,14:56.4,0 days 00:03:08.663389,relu,128,0.3,1.65E-05,0.95,0.9,3.76E-05,0.5,20,2048,medium,TRUE,5.67E-05,PRUNED
621,621,37,34:14.1,41:05.3,0 days 00:06:51.245804,tanh,32,0.3,2.08E-06,0.99,0.9999,1.47E-05,0.7,5,8,medium,TRUE,1.24E-05,PRUNED
54,54,36,52:51.5,54:49.2,0 days 00:01:57.729017,relu,128,0.2,7.46E-08,0.8,0.999,0.000105141,0.5,10,2048,large,TRUE,0.000195562,PRUNED
119,119,36,11:52.3,13:37.2,0 days 00:01:44.853159,tanh,256,0.3,1.39E-07,0.99,0.99,1.34E-05,0.9,20,2048,medium,TRUE,1.60E-06,PRUNED
142,142,36,15:55.1,17:25.6,0 days 00:01:30.484286,relu,256,0.3,6.26E-07,0.99,0.995,1.30E-05,0.7,20,2048,medium,TRUE,1.02E-06,PRUNED
214,214,36,31:56.0,59:53.4,0 days 00:27:57.441625,relu,8,0.3,1.14E-05,0.99,0.995,1.58E-05,0.7,20,2048,medium,TRUE,2.26E-06,PRUNED
230,230,36,33:07.2,01:48.2,0 days 00:28:41.001747,relu,8,0.3,1.82E-07,0.99,0.995,1.64E-05,0.8,20,2048,medium,FALSE,6.15E-07,PRUNED
257,257,36,43:01.1,49:35.8,0 days 00:06:34.767362,tanh,32,0.3,1.52E-07,0.99,0.995,0.000368269,2,20,1024,medium,TRUE,2.26E-07,PRUNED
322,322,36,29:30.3,14:41.3,0 days 00:45:10.949604,relu,8,0.1,3.47E-07,0.99,0.995,2.09E-05,0.5,20,512,large,TRUE,1.78E-06,PRUNED
329,329,36,40:26.7,41:47.8,0 days 00:01:21.066263,relu,256,0.1,3.84E-08,1,0.995,1.61E-05,0.5,20,1024,small,TRUE,2.14E-06,PRUNED
437,437,36,04:43.0,07:26.7,0 days 00:02:43.683920,relu,128,0.1,7.70E-05,0.8,0.995,3.39E-05,0.3,20,2048,medium,TRUE,3.37E-06,PRUNED
526,526,36,28:24.4,34:57.5,0 days 00:06:33.154896,tanh,32,0.2,5.99E-07,0.99,0.99,0.000331954,0.8,20,2048,medium,TRUE,0.006245627,PRUNED
208,208,35,59:58.6,00:36.5,0 days 00:00:37.951728,relu,512,0.3,4.61E-07,0.99,0.995,1.30E-05,0.7,1,1024,small,TRUE,1.59E-07,PRUNED
366,366,35,44:50.6,46:32.1,0 days 00:01:41.448620,relu,256,0.1,3.06E-07,0.92,0.999,1.87E-05,5,20,2048,medium,TRUE,0.300348302,PRUNED
350,350,34,38:22.6,40:39.3,0 days 00:02:16.739242,relu,32,0.3,2.54E-07,0.99,0.995,1.01E-05,0.7,5,2048,medium,TRUE,1.30E-07,PRUNED
398,398,18,35:51.8,39:26.8,0 days 00:03:34.955387,relu,128,0.1,8.27E-07,0.99,0.995,6.52E-05,0.9,20,2048,large,TRUE,2.78E-06,PRUNED
474,474,18,16:00.5,00:13.9,0 days 00:44:13.432638,relu,8,0.3,2.14E-07,0.99,0.999,0.000235181,0.9,20,2048,medium,TRUE,3.38E-07,PRUNED
424,424,17,13:19.7,14:45.8,0 days 00:01:26.055759,relu,256,0.3,1.03E-08,0.99,0.9999,3.00E-05,0.9,10,2048,medium,TRUE,5.25E-05,PRUNED
441,441,17,47:42.0,48:28.0,0 days 00:00:46.064746,relu,128,0.3,2.49E-07,0.99,0.995,0.000102392,0.6,1,1024,small,TRUE,4.51E-06,PRUNED
281,281,4,21:36.7,24:09.6,0 days 00:02:32.863393,relu,128,0.3,4.72E-07,0.8,0.995,1.00E-05,0.8,20,2048,medium,TRUE,2.91E-05,PRUNED
387,387,4,24:30.6,31:02.3,0 days 00:06:31.693437,tanh,32,0.1,8.80E-08,0.8,0.95,1.01E-05,0.8,20,2048,medium,TRUE,7.80E-06,PRUNED
448,448,4,00:39.6,02:28.8,0 days 00:01:49.133969,relu,256,0.1,0.000930405,1,0.9,4.39E-05,0.7,20,2048,large,TRUE,6.90E-06,PRUNED
499,499,4,42:27.9,44:24.4,0 days 00:01:56.576807,tanh,32,0.1,8.73E-08,0.8,0.99,1.71E-05,0.8,5,2048,medium,TRUE,1.09E-07,PRUNED
6,6,1,01:48.2,08:28.7,0 days 00:06:40.561324,tanh,16,0.1,2.02E-06,0.98,0.999,0.202771213,1,5,512,large,FALSE,0.001987546,PRUNED
8,8,1,19:07.2,25:46.4,0 days 00:06:39.246349,relu,64,0.4,1.78E-06,0.95,0.99,0.010941495,0.7,20,1024,large,TRUE,0.000154373,PRUNED
33,33,1,35:35.7,39:40.9,0 days 00:04:05.187825,relu,128,0.2,2.95E-05,0.8,0.9999,0.001332272,0.9,10,64,large,TRUE,8.86E-06,PRUNED
34,34,1,39:40.9,40:29.2,0 days 00:00:48.367315,relu,512,0.2,2.05E-05,0.9,0.9999,0.000617675,0.9,10,1024,large,TRUE,1.37E-06,PRUNED
90,90,1,52:47.5,53:23.2,0 days 00:00:35.711981,relu,128,0.3,3.17E-08,0.8,0.9999,0.000143589,5,1,256,medium,TRUE,0.000157639,PRUNED
117,117,1,06:08.1,07:48.5,0 days 00:01:40.433122,relu,256,0.3,3.08E-07,0.99,0.99,2.13E-05,0.9,20,2048,medium,FALSE,1.02E-06,PRUNED
139,139,1,08:53.6,10:20.6,0 days 00:01:27.026640,relu,256,0.3,5.39E-07,0.99,0.995,1.54E-05,0.7,20,2048,medium,FALSE,2.08E-06,PRUNED
169,169,1,35:19.0,42:14.8,0 days 00:06:55.849957,relu,32,0.3,5.43E-07,0.98,0.995,1.66E-05,0.8,20,2048,medium,FALSE,7.33E-07,PRUNED
209,209,1,00:36.5,08:06.7,0 days 00:07:30.118433,relu,32,0.3,2.30E-07,0.98,0.99,1.72E-05,0.9,20,2048,medium,TRUE,1.13E-06,PRUNED
240,240,1,48:10.2,49:02.3,0 days 00:00:52.058363,relu,512,0.1,4.46E-07,0.99,0.99,6.92E-05,0.8,20,2048,small,TRUE,1.81E-07,PRUNED
279,279,1,17:31.8,19:56.4,0 days 00:02:24.639799,relu,32,0.1,1.17E-05,0.95,0.995,3.18E-05,0.9,5,2048,medium,TRUE,5.22E-07,PRUNED
297,297,1,25:45.5,27:26.8,0 days 00:01:41.229735,relu,256,0.3,4.45E-06,0.99,0.995,2.35E-05,0.8,20,2048,medium,TRUE,2.96E-07,PRUNED
317,317,1,36:02.3,08:53.6,0 days 00:32:51.309950,relu,8,0.1,8.91E-08,0.9,0.995,2.69E-05,0.5,20,512,medium,FALSE,0.009330995,PRUNED
328,328,1,33:45.5,40:26.7,0 days 00:06:41.163292,tanh,32,0.3,4.39E-05,0.99,0.995,0.004482971,0.3,20,2048,medium,TRUE,1.45E-07,PRUNED
331,331,1,46:32.4,13:09.4,0 days 00:26:36.999016,relu,8,0.3,3.04E-05,0.99,0.9,1.32E-05,1,20,2048,medium,TRUE,9.62E-07,PRUNED
339,339,1,53:53.7,25:23.5,0 days 00:31:29.795634,relu,8,0.1,0.09294511,0.95,0.995,1.58E-05,0.8,20,2048,medium,TRUE,7.59E-07,PRUNED
348,348,1,23:49.2,34:26.8,0 days 00:10:37.638537,relu,32,0.3,9.76E-06,0.99,0.995,0.00107273,0.8,20,1024,medium,TRUE,5.97E-07,PRUNED
352,352,1,44:30.1,58:01.9,0 days 00:13:31.809554,relu,32,0.3,3.18E-06,0.99,0.995,0.912137615,0.9,20,32,medium,TRUE,1.53E-06,PRUNED
354,354,1,27:44.1,29:23.4,0 days 00:01:39.262152,tanh,256,0.1,4.84E-08,0.99,0.995,0.084899748,0.8,20,2048,medium,TRUE,2.71E-06,PRUNED
372,372,1,16:15.3,25:38.1,0 days 00:09:22.797211,relu,32,0.3,1.84E-07,0.99,0.99,0.000480915,0.9,20,1024,medium,TRUE,1.99E-06,PRUNED
374,374,1,28:13.1,29:53.6,0 days 00:01:40.508247,tanh,32,0.1,2.87E-07,0.8,0.995,1.40E-05,0.8,5,2048,small,TRUE,1.01E-07,PRUNED
395,395,1,01:22.9,26:45.0,0 days 00:25:22.034153,relu,8,0.3,1.43E-06,0.92,0.995,0.00077119,0.8,20,256,small,TRUE,1.60E-07,PRUNED
415,415,1,09:28.4,12:46.7,0 days 00:03:18.287409,relu,128,0.3,1.31E-07,0.99,0.99,0.000171659,0.7,20,2048,medium,FALSE,2.55E-06,PRUNED
433,433,1,43:16.2,38:55.2,0 days 00:55:39.032191,relu,8,0.3,1.13E-07,0.99,0.999,0.003412914,0.6,20,2048,medium,TRUE,0.001330052,PRUNED
446,446,1,50:48.4,55:32.7,0 days 00:04:44.330946,relu,32,0.1,3.76E-07,0.99,0.99,0.008299495,0.6,10,1024,medium,TRUE,0.565555394,PRUNED
463,463,1,42:55.1,44:59.8,0 days 00:02:04.723954,relu,256,0.1,0.01984947,0.99,0.98,0.002611807,0.7,20,1024,medium,TRUE,0.001018477,PRUNED
468,468,1,42:04.9,50:39.2,0 days 00:08:34.337937,relu,32,0.1,5.71E-05,0.8,0.995,0.000209037,0.7,20,1024,medium,TRUE,9.54E-07,PRUNED
472,472,1,03:58.5,14:56.8,0 days 00:10:58.364738,relu,32,0.1,1.37E-08,0.99,0.995,0.000164245,0.7,20,2048,medium,FALSE,1.25E-07,PRUNED
490,490,1,28:53.9,29:30.6,0 days 00:00:36.724135,relu,128,0.3,1.07E-06,0.99,0.995,0.002387661,0.5,1,2048,medium,TRUE,0.025364862,PRUNED
509,509,1,45:46.4,51:10.6,0 days 00:05:24.229598,tanh,32,0.3,5.60E-08,0.99,0.99,0.012963341,0.9,20,2048,small,TRUE,0.000233098,PRUNED
524,524,1,06:11.0,20:25.7,0 days 00:14:14.653548,relu,16,0.3,3.57E-05,0.9,0.99,1.29E-05,0.7,20,2048,medium,TRUE,0.001248218,PRUNED
530,530,1,47:48.8,55:07.0,0 days 00:07:18.129559,relu,32,0.1,4.14E-07,0.8,0.99,1.96E-05,0.7,20,2048,medium,TRUE,0.000550329,PRUNED
532,532,1,01:13.1,08:45.2,0 days 00:07:32.187116,relu,32,0.1,3.11E-07,0.99,0.99,2.48E-05,0.8,20,2048,medium,TRUE,2.64E-07,PRUNED
535,535,1,13:26.4,13:48.0,0 days 01:00:21.586811,relu,32,0.4,1.15E-07,0.99,0.99,0.891146888,0.8,20,8,medium,TRUE,2.04E-07,PRUNED
547,547,1,28:20.6,29:55.4,0 days 00:01:34.843016,relu,256,0.3,9.10E-08,0.92,0.995,1.04E-05,0.3,20,2048,medium,TRUE,0.000313022,PRUNED
549,549,1,41:48.5,44:37.5,0 days 00:02:48.976224,relu,32,0.3,0.091247115,0.92,0.995,2.28E-05,0.3,5,2048,large,TRUE,0.009621825,PRUNED
551,551,1,10:01.1,11:47.7,0 days 00:01:46.559859,relu,256,0.3,1.19E-07,0.92,0.995,0.000452389,0.3,20,2048,medium,TRUE,0.125897907,PRUNED
553,553,1,14:56.4,26:15.0,0 days 00:11:18.602568,relu,32,0.3,6.90E-08,0.8,0.995,0.056802969,0.9,20,2048,medium,TRUE,0.053630973,PRUNED
578,578,1,27:06.7,34:54.0,0 days 00:07:47.299405,relu,32,0.3,3.64E-07,0.8,0.99,2.38E-05,0.5,20,2048,medium,TRUE,0.003099866,PRUNED
587,587,1,56:46.4,18:35.4,0 days 01:21:48.971309,relu,8,0.1,4.06E-07,0.99,0.95,0.004646376,2,20,2048,large,TRUE,1.33E-06,PRUNED
589,589,1,19:30.3,28:02.1,0 days 00:08:31.796550,relu,32,0.3,2.37E-07,0.99,0.9999,0.000682344,0.7,20,2048,medium,FALSE,0.000210127,PRUNED
591,591,1,45:39.6,47:25.4,0 days 00:01:45.765163,relu,256,0.1,7.05E-07,0.92,0.99,1.95E-05,0.5,20,2048,medium,TRUE,4.66E-06,PRUNED
602,602,1,07:13.1,19:51.8,0 days 00:12:38.621176,relu,32,0.3,8.25E-08,0.99,0.99,0.011743265,0.5,20,128,medium,TRUE,0.072182693,PRUNED
603,603,1,19:51.8,21:33.0,0 days 00:01:41.259808,tanh,256,0.3,2.13E-08,0.99,0.999,0.091265629,0.7,20,2048,medium,TRUE,9.44E-07,PRUNED
604,604,1,21:33.0,28:51.6,0 days 00:07:18.554852,relu,32,0.1,5.37E-07,0.95,0.995,2.11E-05,0.8,20,2048,medium,TRUE,1.84E-06,PRUNED
620,620,1,32:30.0,34:14.1,0 days 00:01:44.055669,relu,256,0.1,1.47E-08,0.99,0.99,0.343366298,0.8,20,1024,medium,TRUE,0.219076715,PRUNED
625,625,1,54:41.3,31:22.1,0 days 00:36:40.778740,tanh,32,0.3,6.14E-06,0.99,0.99,0.033658329,0.3,20,16,medium,TRUE,1.09E-06,PRUNED
626,626,1,31:22.1,34:38.1,0 days 00:03:16.019716,relu,128,0.3,3.60E-08,0.99,0.995,0.006630166,0.9,20,2048,medium,FALSE,0.027882087,PRUNED
634,634,1,49:22.2,01:03.2,0 days 00:11:41.063775,relu,32,0.3,2.44E-07,0.99,0.995,0.002699788,0.5,20,2048,medium,TRUE,0.000142538,PRUNED
637,637,1,15:24.5,26:32.2,0 days 00:11:07.712075,relu,32,0.3,0.000110686,0.92,0.99,0.04207904,0.3,20,1024,medium,TRUE,9.50E-06,PRUNED
638,638,1,26:32.2,28:07.3,0 days 00:01:35.084045,relu,256,0.1,1.60E-06,0.99,0.995,0.000297532,0.9,20,2048,medium,TRUE,0.00026922,PRUNED
639,639,1,28:07.3,30:53.9,0 days 00:02:46.668295,relu,128,0.3,0.00361491,0.8,0.99,6.31E-05,0.7,20,2048,medium,TRUE,0.007290051,PRUNED
642,642,1,51:22.1,52:39.4,0 days 00:01:17.330741,relu,256,0.1,0.00015349,0.99,0.99,2.14E-05,0.9,20,2048,small,TRUE,5.42E-05,PRUNED
0,0,0,29:39.3,31:15.4,0 days 00:01:36.139947,relu,128,0.4,0.012639243,0.8,0.995,0.000666321,2,1,64,medium,FALSE,2.82E-06,COMPLETE
1,1,0,31:15.4,11:40.0,0 days 00:40:24.525766,relu,32,0.2,3.27E-05,0.8,0.9999,0.034617517,0.9,10,16,large,FALSE,6.57E-05,COMPLETE
10,10,0,28:06.6,29:49.9,0 days 00:01:43.271144,relu,64,0.3,2.06E-06,1,0.98,0.002327096,5,5,2048,medium,FALSE,0.035291834,PRUNED
19,19,0,47:25.2,53:01.0,0 days 00:05:35.831572,tanh,512,0.1,1.09E-07,1,0.999,0.004179174,0.8,5,8,small,TRUE,1.29E-06,PRUNED
27,27,0,16:47.8,17:53.4,0 days 00:01:05.620512,relu,512,0.2,6.04E-07,0.95,0.9999,0.001277925,0.6,10,1024,large,FALSE,5.45E-07,PRUNED
29,29,0,19:33.1,20:29.0,0 days 00:00:55.895637,relu,512,0.2,5.36E-06,0.99,0.9999,0.0004352,0.9,10,1024,medium,TRUE,2.10E-05,PRUNED
30,30,0,20:29.0,21:31.3,0 days 00:01:02.253055,relu,512,0.2,4.00E-07,1,0.9999,0.000703587,2,10,1024,large,TRUE,3.60E-06,PRUNED
74,74,0,38:36.2,40:51.6,0 days 00:02:15.455128,relu,128,0.2,5.37E-08,0.99,0.9999,0.000110365,5,10,256,large,TRUE,2.17E-05,PRUNED
168,168,0,24:52.4,35:19.0,0 days 00:10:26.569226,relu,32,0.1,1.73E-06,0.99,0.995,0.006021644,0.8,20,2048,medium,TRUE,2.62E-07,PRUNED
188,188,0,46:05.5,52:34.9,0 days 00:06:29.424404,tanh,32,0.1,1.28E-07,0.99,0.999,0.001637007,0.5,20,1024,medium,TRUE,1.44E-07,PRUNED
193,193,0,57:10.4,08:04.0,0 days 00:10:53.560711,relu,32,0.3,6.57E-07,0.99,0.995,0.000799555,0.8,20,256,medium,TRUE,3.72E-07,PRUNED
197,197,0,08:33.9,20:27.1,0 days 00:11:53.177133,relu,32,0.3,2.78E-07,0.99,0.995,0.019150775,0.8,20,1024,medium,TRUE,1.02E-07,PRUNED
198,198,0,20:27.1,29:32.5,0 days 00:09:05.469700,relu,32,0.4,2.15E-07,0.99,0.9,0.000195475,0.6,20,2048,medium,FALSE,1.76E-06,PRUNED
215,215,0,59:53.4,01:38.5,0 days 00:01:45.116622,relu,256,0.3,1.20E-06,0.99,0.995,0.00011781,0.8,20,2048,medium,TRUE,7.88E-07,PRUNED
217,217,0,09:47.6,12:39.0,0 days 00:02:51.440548,tanh,256,0.3,6.27E-08,0.99,0.995,0.211369686,0.7,20,2048,medium,TRUE,4.63E-07,PRUNED
219,219,0,20:15.9,21:15.0,0 days 00:00:59.056824,relu,256,0.3,1.43E-06,0.99,0.95,0.05499684,0.7,5,2048,medium,TRUE,2.05E-07,PRUNED
245,245,0,57:33.6,08:45.1,0 days 00:11:11.510404,relu,32,0.3,6.94E-07,0.99,0.995,0.003072337,0.7,20,2048,medium,TRUE,5.13E-06,PRUNED
247,247,0,13:22.8,14:24.9,0 days 00:01:02.100528,relu,256,0.3,2.25E-05,0.99,0.995,1.30E-05,0.5,1,1024,medium,TRUE,2.60E-06,PRUNED
250,250,0,24:11.5,42:09.3,0 days 00:17:57.817190,relu,16,0.3,2.54E-07,0.99,0.995,0.000189915,0.5,20,2048,medium,TRUE,3.28E-06,PRUNED
255,255,0,33:27.1,42:17.6,0 days 00:08:50.476942,relu,32,0.3,3.53E-07,0.99,0.995,0.000907426,0.7,20,2048,medium,TRUE,1.34E-07,PRUNED
265,265,0,13:02.8,19:57.8,0 days 00:06:55.054319,relu,32,0.1,3.19E-06,0.99,0.995,0.447157968,0.8,20,512,small,TRUE,3.31E-06,PRUNED
278,278,0,50:07.2,17:31.8,0 days 00:27:24.612046,relu,16,0.3,7.39E-08,0.99,0.99,0.000434375,0.8,20,256,medium,FALSE,8.98E-06,PRUNED
293,293,0,48:20.6,37:32.0,0 days 00:49:11.320405,relu,8,0.3,3.23E-08,0.99,0.995,0.005853664,0.8,20,2048,medium,TRUE,1.48E-07,PRUNED
