,number,value,datetime_start,datetime_complete,duration,params_batch_size,params_buffer_size,params_exploration_final_eps,params_exploration_fraction,params_gamma,params_learning_rate,params_learning_starts,params_net_arch,params_subsample_steps,params_target_update_interval,params_train_freq,state
1083,1083,1,46:23.0,47:00.6,0 days 00:00:37.611107,100,50000,0.007481957,0.131067749,0.995,0.029552517,10000,small,1,15000,256,PRUNED
1092,1092,1,52:29.6,53:03.9,0 days 00:00:34.251361,512,1000000,0.037326188,0.009843636,0.995,4.49E-05,10000,small,4,20000,1000,PRUNED
1096,1096,1,55:07.1,55:52.5,0 days 00:00:45.354076,64,100000,0.001273357,0.003302282,0.995,0.083423474,10000,medium,1,20000,1,PRUNED
1112,1112,1,06:28.9,07:23.8,0 days 00:00:54.913810,16,1000000,0.02600109,0.007835896,0.995,0.89359615,5000,large,4,10000,1,PRUNED
1113,1113,1,07:23.8,08:03.6,0 days 00:00:39.814687,64,10000,0.050883636,0.010959786,0.99,1.84E-05,5000,small,1,1000,256,PRUNED
1117,1117,1,11:05.9,11:42.4,0 days 00:00:36.531837,256,1000000,0.012756125,0.06771207,0.9,0.658985769,5000,small,8,1000,256,PRUNED
1120,1120,1,13:10.7,13:53.0,0 days 00:00:42.307593,64,10000,0.004430359,0.039955232,0.95,1.14E-05,10000,small,2,1000,1,PRUNED
1123,1123,1,15:18.8,15:57.7,0 days 00:00:38.931847,64,50000,0.002956003,0.001267068,0.99,2.43E-05,5000,small,2,1,1000,PRUNED
1127,1127,1,17:55.9,18:29.4,0 days 00:00:33.493755,64,10000,0.032688017,0.001112241,0.995,0.000110775,10000,small,4,20000,256,PRUNED
1132,1132,1,21:37.2,22:13.9,0 days 00:00:36.749941,64,10000,0.007962551,0.060131907,0.995,0.320738735,10000,small,2,15000,256,PRUNED
1134,1134,1,22:58.0,23:39.2,0 days 00:00:41.178121,128,10000,0.005297727,0.001719677,0.9,1.40E-05,10000,small,1,20000,4,PRUNED
1156,1156,1,38:51.5,39:31.5,0 days 00:00:40.016872,64,10000,0.008519328,0.03838384,0.9,4.81E-05,5000,small,1,15000,256,PRUNED
1166,1166,1,46:20.3,47:01.9,0 days 00:00:41.597804,100,10000,0.00119866,0.01150219,0.9,0.13670768,5000,small,1,10000,256,PRUNED
1181,1181,1,57:49.2,58:31.4,0 days 00:00:42.205572,100,100000,0.022360891,0.015951398,0.99,1.49E-05,5000,small,2,15000,1,PRUNED
1182,1182,1,58:31.4,59:03.1,0 days 00:00:31.655183,128,10000,0.003981757,0.240303918,0.995,4.05E-05,10000,medium,8,20000,256,PRUNED
1185,1185,1,00:33.9,01:15.1,0 days 00:00:41.179132,100,10000,0.035318615,0.001099909,0.995,0.052063161,20000,small,1,1000,1,PRUNED
1187,1187,1,01:50.8,02:53.6,0 days 00:01:02.772052,512,10000,0.012379999,0.021379828,0.9,0.457993908,5000,large,1,15000,1,PRUNED
1209,1209,1,17:17.2,17:50.4,0 days 00:00:33.187067,64,10000,0.039484505,0.001378494,0.98,6.38E-05,5000,large,8,15000,256,PRUNED
1220,1220,1,24:51.6,25:26.4,0 days 00:00:34.772942,64,10000,0.03240852,0.003472237,0.9999,1.80E-05,5000,small,8,10000,128,PRUNED
1227,1227,1,29:29.1,30:07.1,0 days 00:00:38.005152,512,10000,0.009802292,0.030403451,0.995,0.027948014,5000,small,2,1000,256,PRUNED
1228,1228,1,30:07.1,30:44.7,0 days 00:00:37.673213,16,100000,0.014695151,0.09757191,0.995,0.256338706,20000,tiny,1,20000,1,PRUNED
1252,1252,1,47:34.9,48:14.8,0 days 00:00:39.896845,64,100000,0.016937206,0.088621029,0.999,0.732961523,10000,small,1,15000,1,PRUNED
1256,1256,1,50:41.7,51:23.3,0 days 00:00:41.567718,16,1000000,0.050909831,0.067833119,0.99,0.005623931,5000,small,1,1000,1,PRUNED
1259,1259,1,52:44.6,53:31.0,0 days 00:00:46.410936,512,100000,0.010624303,0.001173209,0.999,0.077038182,5000,small,1,1000,1,PRUNED
1269,1269,1,00:12.3,00:44.9,0 days 00:00:32.633285,64,100000,0.019335399,0.233681178,0.9,2.38E-05,0,medium,8,15000,8,PRUNED
1272,1272,1,02:03.8,03:31.7,0 days 00:01:27.902435,64,10000,0.016042674,0.054464228,0.99,8.32E-05,5000,medium,1,15000,1,COMPLETE
1281,1281,1,08:59.7,09:42.5,0 days 00:00:42.735211,32,100000,0.003716839,0.0180973,0.99,2.89E-05,5000,small,1,20000,1,PRUNED
1295,1295,1,19:07.7,19:42.0,0 days 00:00:34.361104,64,10000,0.003176212,0.016179827,0.98,0.000180925,10000,small,4,1000,128,PRUNED
1311,1311,1,30:36.6,31:12.1,0 days 00:00:35.517580,32,100000,0.015597058,0.077359012,0.999,6.09E-05,5000,small,8,15000,4,PRUNED
1338,1338,1,49:00.8,49:33.8,0 days 00:00:33.053409,64,100000,0.00192661,0.054293034,0.98,0.347533878,10000,small,8,20000,16,PRUNED
1346,1346,1,53:49.0,54:19.7,0 days 00:00:30.726834,64,100000,0.002901832,0.006302714,0.98,0.538939437,1000,tiny,8,20000,16,PRUNED
1358,1358,1,00:10.2,00:44.3,0 days 00:00:34.065105,64,100000,0.033048688,0.00938711,0.9,1.31E-05,20000,small,8,20000,16,PRUNED
1362,1362,1,02:50.2,03:31.3,0 days 00:00:41.124598,128,100000,0.002233458,0.001113932,0.999,0.055897242,5000,small,1,20000,16,PRUNED
1384,1384,1,16:31.5,17:13.6,0 days 00:00:42.167075,64,100000,0.02982562,0.002454393,0.99,0.669838386,10000,small,1,20000,256,PRUNED
1388,1388,1,19:14.1,19:53.0,0 days 00:00:38.939892,128,100000,0.013754971,0.003559349,0.98,0.023185626,5000,small,1,20000,256,PRUNED
1393,1393,1,22:22.4,23:02.7,0 days 00:00:40.227555,64,100000,0.001235386,0.084659868,0.9,0.08943047,5000,small,1,10000,8,PRUNED
1394,1394,1,23:02.7,23:35.4,0 days 00:00:32.711637,64,50000,0.002607332,0.001493125,0.999,0.001036072,10000,small,8,20000,256,PRUNED
1396,1396,1,24:16.1,24:57.5,0 days 00:00:41.342337,512,10000,0.003121702,0.055518467,0.9999,0.966474538,10000,medium,2,20000,256,PRUNED
1408,1408,1,32:02.4,32:42.9,0 days 00:00:40.494172,64,10000,0.040994323,0.002830951,0.9,2.55E-05,5000,small,1,1000,256,PRUNED
1414,1414,1,36:08.8,36:43.4,0 days 00:00:34.610852,128,50000,0.069205783,0.003221317,0.9,0.413536263,20000,small,8,5000,128,PRUNED
1419,1419,1,40:03.3,40:40.7,0 days 00:00:37.383351,64,100000,0.014595471,0.001215862,0.99,0.352173137,10000,tiny,1,1000,256,PRUNED
1427,1427,1,46:29.1,47:00.3,0 days 00:00:31.147294,64,100000,0.011169294,0.363624164,0.95,7.58E-05,5000,small,8,1000,128,PRUNED
1440,1440,1,56:25.3,57:07.5,0 days 00:00:42.186235,128,10000,0.051650336,0.015899146,0.9,1.01E-05,10000,small,1,15000,16,PRUNED
1442,1442,1,57:56.8,58:37.9,0 days 00:00:41.190748,64,10000,0.009360699,0.122119193,0.95,1.97E-05,10000,small,2,1000,1,PRUNED
1451,1451,1,04:28.0,05:04.3,0 days 00:00:36.224045,32,100000,0.005741631,0.001775808,0.999,5.46E-05,5000,small,2,20000,256,PRUNED
1454,1454,1,06:25.8,07:11.6,0 days 00:00:45.807518,16,10000,0.002244617,0.05473341,0.995,3.97E-05,10000,medium,1,20000,256,PRUNED
1455,1455,1,07:11.6,07:47.9,0 days 00:00:36.250715,64,100000,0.001025187,0.002601459,0.98,0.000115758,0,small,2,15000,128,PRUNED
1485,1485,1,30:41.7,31:30.1,0 days 00:00:48.326333,256,10000,0.007607131,0.001348739,0.9,0.090315291,20000,tiny,2,1,1,PRUNED
1492,1492,1,36:33.1,37:21.8,0 days 00:00:48.678323,64,1000000,0.006183335,0.147490815,0.9,0.080834442,5000,small,1,15000,1,PRUNED
1503,1503,1,48:55.8,50:00.5,0 days 00:01:04.781039,128,1000000,0.073523709,0.001124214,0.99,0.132195827,5000,large,1,15000,1,PRUNED
1521,1521,1,08:48.5,09:50.3,0 days 00:01:01.843095,64,1000000,0.007755089,0.388037802,0.99,0.216793364,5000,large,1,10000,1,PRUNED
1522,1522,1,09:50.3,10:49.0,0 days 00:00:58.652913,64,1000000,0.004704712,0.276236467,0.99,0.038457022,5000,large,1,1000,1,PRUNED
1534,1534,1,23:03.3,24:03.0,0 days 00:00:59.681187,64,1000000,0.005574318,0.007612508,0.99,0.122939464,5000,large,1,1000,1,PRUNED
1541,1541,1,30:02.8,31:56.5,0 days 00:01:53.740971,64,10000,0.013060442,0.264847842,0.99,0.002418286,5000,large,1,1000,1,COMPLETE
1563,1563,1,52:09.3,53:02.6,0 days 00:00:53.337910,64,10000,0.001022859,0.001110839,0.95,8.08E-05,1000,medium,2,15000,1,PRUNED
1568,1568,1,56:24.1,57:23.2,0 days 00:00:59.099242,64,10000,0.007382778,0.004500382,0.99,1.18E-05,5000,large,1,15000,1,PRUNED
1594,1594,1,18:18.5,19:10.7,0 days 00:00:52.143560,64,50000,0.003192585,0.295104386,0.995,0.392634047,0,medium,1,15000,8,PRUNED
1600,1600,1,23:17.3,24:09.7,0 days 00:00:52.356898,64,10000,0.15629024,0.001581937,0.99,0.074067731,0,medium,1,20000,8,PRUNED
1604,1604,1,26:22.2,27:13.6,0 days 00:00:51.431933,16,10000,0.07245788,0.017611073,0.95,0.631096141,20000,medium,1,15000,256,PRUNED
1615,1615,1,35:59.5,36:41.8,0 days 00:00:42.297582,64,10000,0.001306975,0.135374293,0.9999,2.24E-05,10000,medium,2,15000,256,PRUNED
1624,1624,1,42:49.6,43:45.6,0 days 00:00:55.982762,64,10000,0.033790055,0.019859437,0.95,0.05961704,0,medium,1,1,128,PRUNED
1625,1625,1,43:45.6,44:31.1,0 days 00:00:45.526696,64,100000,0.004004744,0.001474532,0.995,0.518220004,10000,small,1,20000,256,PRUNED
1632,1632,1,49:25.8,50:14.4,0 days 00:00:48.630006,64,10000,0.012606635,0.33023386,0.9999,0.042663614,5000,small,1,15000,1,PRUNED
1637,1637,1,53:26.0,54:05.0,0 days 00:00:38.979200,64,50000,0.028100142,0.0277528,0.99,3.13E-05,10000,tiny,1,20000,256,PRUNED
1638,1638,1,54:05.0,55:00.6,0 days 00:00:55.643632,128,100000,0.034993294,0.032826271,0.95,0.264800896,5000,medium,2,10000,1,PRUNED
1640,1640,1,55:44.8,56:51.3,0 days 00:01:06.437338,64,100000,0.020532963,0.016914334,0.9999,0.678533726,0,large,1,15000,1,PRUNED
1675,1675,1,25:58.8,27:05.3,0 days 00:01:06.476405,512,10000,0.003920839,0.001620621,0.995,0.000480963,5000,large,1,1000,256,PRUNED
1686,1686,1,35:24.1,36:11.7,0 days 00:00:47.577859,64,10000,0.00343213,0.086493057,0.99,0.129074533,5000,large,2,1000,256,PRUNED
1690,1690,1,38:47.3,39:28.5,0 days 00:00:41.234469,512,10000,0.025389822,0.001462264,0.995,1.35E-05,5000,tiny,1,1000,128,PRUNED
1701,1701,1,47:37.9,48:26.9,0 days 00:00:49.023849,64,10000,0.006894384,0.002251534,0.99,0.069410926,5000,large,2,1000,256,PRUNED
1705,1705,1,50:52.0,51:40.3,0 days 00:00:48.306973,16,10000,0.001568477,0.001104731,0.99,1.83E-05,5000,large,2,20000,8,PRUNED
1710,1710,1,54:49.0,55:34.1,0 days 00:00:45.088379,64,10000,0.018898049,0.001472781,0.9,3.11E-05,5000,small,1,20000,128,PRUNED
1714,1714,1,58:28.0,59:20.5,0 days 00:00:52.515498,64,10000,0.03138867,0.002537898,0.995,1.04E-05,5000,small,1,20000,256,PRUNED
1719,1719,1,02:55.0,03:57.6,0 days 00:01:02.563859,128,10000,0.00817231,0.001103823,0.99,0.041900353,5000,large,1,1000,1000,PRUNED
1739,1739,1,22:01.7,22:42.9,0 days 00:00:41.234115,64,1000000,0.017280468,0.100088992,0.9,0.151854815,5000,small,2,1000,128,PRUNED
1740,1740,1,22:42.9,23:21.5,0 days 00:00:38.586196,512,10000,0.012139515,0.001551841,0.95,1.36E-05,5000,medium,8,5000,256,PRUNED
1747,1747,1,28:32.4,29:10.0,0 days 00:00:37.602324,64,10000,0.019757631,0.010663015,0.95,0.000175207,5000,small,8,1000,256,PRUNED
1752,1752,1,32:47.4,33:57.3,0 days 00:01:09.960905,512,100000,0.015018717,0.003675219,0.9,0.109591986,5000,large,2,20000,1,PRUNED
1761,1761,1,40:20.4,41:13.0,0 days 00:00:52.601583,512,50000,0.011494224,0.005805707,0.999,1.92E-05,5000,small,2,5000,1,PRUNED
1768,1768,1,46:07.8,47:00.5,0 days 00:00:52.679853,64,10000,0.00346432,0.007559716,0.995,0.00400271,5000,small,1,1,128,PRUNED
1769,1769,1,47:00.5,48:04.6,0 days 00:01:04.089137,512,100000,0.007399642,0.001293921,0.9,0.195745417,5000,medium,1,20000,1,PRUNED
1773,1773,1,50:20.5,50:58.0,0 days 00:00:37.483716,100,100000,0.002042535,0.003015517,0.995,3.75E-05,10000,small,8,5000,256,PRUNED
1775,1775,1,51:51.3,52:41.0,0 days 00:00:49.767807,128,100000,0.016748214,0.021383233,0.9,0.634698814,10000,large,2,20000,256,PRUNED
1781,1781,1,56:53.0,57:53.1,0 days 00:01:00.059238,64,100000,0.014218004,0.013714777,0.9,0.020071377,10000,large,1,1000,256,PRUNED
1786,1786,1,01:13.1,02:02.0,0 days 00:00:48.819556,16,100000,0.020945225,0.016468044,0.99,1.00E-05,0,small,1,5000,4,PRUNED
1797,1797,1,10:54.6,11:35.0,0 days 00:00:40.453231,64,50000,0.008077186,0.212147931,0.9999,0.09906117,10000,tiny,1,1000,256,PRUNED
1820,1820,1,31:15.9,32:03.2,0 days 00:00:47.321198,100,100000,0.016102431,0.140818863,0.99,0.321635354,5000,small,2,10000,1,PRUNED
1839,1839,1,46:38.9,47:17.3,0 days 00:00:38.415176,100,10000,0.023756009,0.031204839,0.995,8.89E-05,20000,tiny,2,10000,4,PRUNED
1844,1844,1,50:29.1,51:22.7,0 days 00:00:53.532726,100,50000,0.011748397,0.002120699,0.9999,0.000892695,1000,small,8,10000,1,PRUNED
1848,1848,1,53:48.5,54:31.1,0 days 00:00:42.642512,512,10000,0.002292655,0.047653249,0.98,6.21E-05,0,small,2,10000,128,PRUNED
1849,1849,1,54:31.1,55:29.3,0 days 00:00:58.245786,16,100000,0.121681208,0.100365693,0.99,0.020306216,5000,medium,1,20000,1,PRUNED
1852,1852,1,56:53.8,57:42.7,0 days 00:00:48.868335,256,100000,0.160463334,0.166186731,0.99,0.252615314,5000,small,1,5000,1,PRUNED
1856,1856,1,00:06.4,01:06.5,0 days 00:01:00.136015,64,10000,0.008775442,0.065723492,0.99,0.831983073,5000,medium,1,20000,1,PRUNED
1866,1866,1,08:52.3,09:37.0,0 days 00:00:44.618459,64,10000,0.015047354,0.076494289,0.99,0.034044567,5000,small,1,15000,1000,PRUNED
1874,1874,1,15:06.1,15:58.6,0 days 00:00:52.462296,64,10000,0.102209386,0.001951479,0.999,0.453817689,5000,medium,1,20000,8,PRUNED
1891,1891,1,29:05.4,29:46.2,0 days 00:00:40.798062,100,50000,0.005156188,0.008246044,0.99,2.83E-05,5000,tiny,1,20000,256,PRUNED
1900,1900,1,36:14.6,37:07.4,0 days 00:00:52.831001,128,50000,0.011368195,0.022282543,0.9999,4.74E-05,5000,small,1,1,8,PRUNED
1909,1909,1,43:31.7,44:27.2,0 days 00:00:55.537105,64,1000000,0.001405558,0.001243271,0.995,0.511096111,5000,medium,8,20000,1,PRUNED
1919,1919,1,51:32.7,52:22.1,0 days 00:00:49.367602,64,10000,0.005517858,0.005836852,0.9,0.091414929,5000,small,1,1000,1,PRUNED
1927,1927,1,57:49.3,58:29.9,0 days 00:00:40.643185,32,10000,0.032328197,0.001722602,0.99,0.00140786,20000,large,8,15000,256,PRUNED
1946,1946,1,13:43.0,14:17.2,0 days 00:00:34.192429,64,10000,0.007903298,0.189391784,0.995,2.56E-05,5000,tiny,8,10000,128,PRUNED
1963,1963,1,28:19.5,29:03.0,0 days 00:00:43.460181,100,100000,0.0073275,0.005004975,0.99,0.24320864,0,small,2,15000,256,PRUNED
1970,1970,1,33:58.3,34:36.3,0 days 00:00:38.060895,64,10000,0.004054856,0.006759911,0.99,0.030798075,5000,medium,4,15000,1000,PRUNED
1975,1975,1,37:41.6,38:35.4,0 days 00:00:53.839774,64,100000,0.006807524,0.02012356,0.99,0.390407727,5000,medium,1,1000,1,PRUNED
1983,1983,1,45:01.8,45:50.0,0 days 00:00:48.159305,64,10000,0.001487246,0.027140851,0.9,9.67E-05,10000,small,1,20000,1,PRUNED
2007,2007,1,03:19.6,04:24.4,0 days 00:01:04.795189,100,1000000,0.044624147,0.248329386,0.99,0.00287279,5000,small,4,15000,4,COMPLETE
2025,2025,1,15:48.4,16:36.2,0 days 00:00:47.747395,128,1000000,0.015227009,0.001118909,0.99,0.110391165,5000,large,2,1000,1000,PRUNED
2061,2061,1,45:07.5,45:49.4,0 days 00:00:41.924280,64,10000,0.012477666,0.024951581,0.98,0.001953076,5000,small,2,1000,1000,PRUNED
2063,2063,1,46:27.9,47:13.0,0 days 00:00:45.084581,64,10000,0.02137895,0.001287926,0.99,2.81E-05,5000,small,1,1000,128,PRUNED
2065,2065,1,48:08.9,48:49.1,0 days 00:00:40.274466,64,100000,0.011399752,0.001668508,0.99,2.11E-05,1000,small,2,15000,256,PRUNED
2066,2066,1,48:49.1,49:27.6,0 days 00:00:38.433412,512,10000,0.001197309,0.241907078,0.9,0.048606104,5000,small,4,1000,16,PRUNED
2074,2074,1,56:16.8,57:21.3,0 days 00:01:04.511534,64,10000,0.16262808,0.08807763,0.99,0.127079339,5000,large,1,10000,1,PRUNED
2091,2091,1,10:14.8,10:52.7,0 days 00:00:37.880317,100,100000,0.042256455,0.001423512,0.99,3.19E-05,5000,small,4,15000,256,PRUNED
2107,2107,1,23:01.5,24:08.4,0 days 00:01:06.893688,512,10000,0.021604775,0.023331238,0.99,0.482526047,5000,large,1,15000,256,PRUNED
2109,2109,1,24:53.0,25:39.3,0 days 00:00:46.336824,64,10000,0.001089502,0.300196776,0.9,0.831900846,5000,small,1,1000,1,PRUNED
2117,2117,1,32:49.3,33:31.4,0 days 00:00:42.105837,64,10000,0.024917825,0.001374903,0.99,4.16E-05,5000,large,4,20000,1000,PRUNED
2118,2118,1,33:31.4,34:12.9,0 days 00:00:41.547377,100,100000,0.114875026,0.497433612,0.95,0.111645836,5000,small,1,15000,256,PRUNED
2122,2122,1,36:33.0,37:27.0,0 days 00:00:53.958523,64,50000,0.003582812,0.001234173,0.999,1.90E-05,5000,small,1,1,1,PRUNED
2123,2123,1,37:27.0,38:15.0,0 days 00:00:48.058526,100,10000,0.016469676,0.115297767,0.98,0.182968929,10000,large,2,1000,256,PRUNED
2135,2135,1,46:53.7,47:40.8,0 days 00:00:47.082016,64,100000,0.018280519,0.043180498,0.9,2.60E-05,10000,tiny,1,15000,1,PRUNED
2180,2180,1,24:28.4,25:16.6,0 days 00:00:48.240001,64,100000,0.022239428,0.01584957,0.99,0.156361174,5000,small,1,20000,256,PRUNED
2185,2185,1,28:30.1,29:23.9,0 days 00:00:53.876828,64,100000,0.004866766,0.151882055,0.995,0.038778744,5000,large,1,15000,256,PRUNED
2214,2214,1,52:06.5,53:02.0,0 days 00:00:55.570393,64,100000,0.001390887,0.134320143,0.999,0.472539493,10000,large,1,1000,1,PRUNED
2219,2219,1,55:56.7,56:53.7,0 days 00:00:57.012453,100,10000,0.018015754,0.002741324,0.9,0.022919746,5000,large,4,20000,1,PRUNED
2234,2234,1,07:48.4,08:27.7,0 days 00:00:39.333214,512,100000,0.070537469,0.00190887,0.995,4.54E-05,5000,small,2,20000,256,PRUNED
2243,2243,1,14:22.3,15:04.3,0 days 00:00:41.970230,64,10000,0.007531744,0.001755236,0.9999,0.576386802,5000,small,1,10000,4,PRUNED
2247,2247,1,17:37.1,18:13.1,0 days 00:00:35.983424,32,1000000,0.174986446,0.004408898,0.9,1.02E-05,5000,small,2,15000,256,PRUNED
2259,2259,1,26:22.2,27:04.0,0 days 00:00:41.725188,100,10000,0.001701493,0.001234734,0.9,0.579587468,5000,small,1,1000,1,PRUNED
2268,2268,1,33:42.4,34:25.9,0 days 00:00:43.507859,64,10000,0.003829656,0.015847365,0.99,6.85E-05,10000,small,1,15000,1,PRUNED
2269,2269,1,34:25.9,35:02.8,0 days 00:00:36.802673,128,100000,0.01479406,0.142886831,0.995,0.101983461,5000,small,2,20000,8,PRUNED
2273,2273,1,37:18.6,38:04.8,0 days 00:00:46.184228,512,100000,0.020255745,0.049583262,0.98,0.043964857,5000,small,1,20000,4,PRUNED
2274,2274,1,38:04.8,38:42.9,0 days 00:00:38.076422,64,10000,0.041924791,0.207814264,0.9999,0.393943831,0,small,2,1000,256,PRUNED
2283,2283,1,44:52.2,45:27.7,0 days 00:00:35.516886,100,10000,0.003474691,0.012018699,0.99,3.80E-05,5000,tiny,2,1000,256,PRUNED
2286,2286,1,47:16.4,48:02.5,0 days 00:00:46.038608,64,100000,0.023762187,0.005046434,0.999,1.29E-05,5000,small,1,10000,8,PRUNED
2291,2291,1,51:09.2,51:54.2,0 days 00:00:44.929321,100,10000,0.01673096,0.098854751,0.9,0.14655998,5000,small,1,1000,1000,PRUNED
2293,2293,1,52:52.5,53:38.1,0 days 00:00:45.567055,64,100000,0.00286279,0.005935563,0.99,0.053834333,10000,small,1,15000,256,PRUNED
2298,2298,1,56:22.6,57:08.4,0 days 00:00:45.824642,64,1000000,0.00225562,0.009560575,0.999,0.011889618,10000,small,1,1000,1,PRUNED
2316,2316,1,10:07.2,10:47.8,0 days 00:00:40.606907,100,50000,0.004227139,0.023915406,0.9999,0.009177292,10000,small,1,20000,8,PRUNED
2327,2327,1,18:06.9,18:44.2,0 days 00:00:37.305660,100,1000000,0.039280198,0.00124121,0.9999,1.44E-05,10000,small,2,15000,16,PRUNED
2335,2335,1,24:12.2,24:50.6,0 days 00:00:38.378613,100,10000,0.015630669,0.029154395,0.9,0.0739092,5000,tiny,1,20000,128,PRUNED
2341,2341,1,28:38.9,29:16.9,0 days 00:00:37.952637,100,10000,0.002116982,0.002290854,0.995,0.000113378,5000,small,2,15000,256,PRUNED
2349,2349,1,34:42.4,35:20.6,0 days 00:00:38.296892,100,10000,0.002867127,0.036659401,0.99,0.000657146,10000,tiny,1,15000,1000,PRUNED
2358,2358,1,41:18.1,41:55.5,0 days 00:00:37.464242,64,100000,0.017225396,0.001851568,0.99,0.212888785,5000,small,2,15000,16,PRUNED
2360,2360,1,43:34.7,44:19.0,0 days 00:00:44.242498,512,100000,0.073975817,0.028263801,0.999,0.581463862,10000,small,1,1000,1,PRUNED
2363,2363,1,45:40.7,46:26.1,0 days 00:00:45.426286,32,10000,0.001350683,0.024187317,0.995,7.51E-05,1000,small,1,20000,1,PRUNED
2384,2384,1,01:10.7,02:10.9,0 days 00:01:00.225138,512,10000,0.00949272,0.003625044,0.995,0.134087602,10000,large,1,15000,256,PRUNED
2394,2394,1,09:34.7,10:11.3,0 days 00:00:36.513154,16,10000,0.011515431,0.02582085,0.995,3.85E-05,20000,small,2,20000,256,PRUNED
2410,2410,1,20:43.3,21:34.8,0 days 00:00:51.524828,64,100000,0.00320209,0.01915064,0.9999,0.149690352,0,medium,8,20000,1,PRUNED
2411,2411,1,21:34.8,22:16.6,0 days 00:00:41.847767,64,10000,0.002612425,0.005512402,0.99,4.59E-05,10000,small,1,15000,256,PRUNED
2412,2412,1,22:16.6,23:13.2,0 days 00:00:56.594870,100,1000000,0.005686622,0.064661196,0.98,0.058963281,5000,large,1,5000,4,PRUNED
2423,2423,1,30:29.8,31:12.7,0 days 00:00:42.930360,64,10000,0.018097343,0.006355087,0.999,1.43E-05,20000,small,2,1000,1,PRUNED
2426,2426,1,33:01.0,33:42.8,0 days 00:00:41.797642,100,10000,0.010642904,0.023266294,0.995,3.26E-05,10000,small,1,5000,256,PRUNED
2431,2431,1,36:37.4,37:19.7,0 days 00:00:42.277474,100,100000,0.002930344,0.00834643,0.9999,0.342384916,5000,small,1,1000,1,PRUNED
2435,2435,1,39:41.6,40:16.0,0 days 00:00:34.452542,64,1000000,0.001098304,0.110469151,0.99,0.000374672,5000,small,8,10000,1000,PRUNED
2440,2440,1,43:16.7,44:01.6,0 days 00:00:44.904294,64,10000,0.002007821,0.083068627,0.95,0.190592309,1000,small,1,5000,1,PRUNED
2442,2442,1,44:39.4,45:25.4,0 days 00:00:45.957110,64,100000,0.013969168,0.011897498,0.995,0.379408315,10000,large,2,20000,4,PRUNED
2444,2444,1,46:09.2,47:00.5,0 days 00:00:51.287979,100,100000,0.024424274,0.042267165,0.999,0.611551411,5000,medium,1,1000,256,PRUNED
2450,2450,1,50:51.4,51:45.6,0 days 00:00:54.254438,100,10000,0.040038659,0.005107898,0.9,0.495742564,20000,large,1,10000,16,PRUNED
2451,2451,1,51:45.6,52:29.9,0 days 00:00:44.221573,64,100000,0.06161815,0.076366621,0.95,0.114743169,5000,small,1,1000,256,PRUNED
2453,2453,1,53:06.8,53:53.6,0 days 00:00:46.801585,64,10000,0.003421857,0.001000684,0.99,0.002815128,10000,small,1,1,1,PRUNED
2461,2461,1,59:08.5,59:52.8,0 days 00:00:44.272183,64,10000,0.00444632,0.065861499,0.95,4.83E-05,5000,small,2,20000,1,PRUNED
2467,2467,1,04:16.0,05:08.3,0 days 00:00:52.257500,64,10000,0.002421498,0.031381234,0.99,0.016932898,5000,medium,2,15000,1,PRUNED
2480,2480,1,14:36.9,15:14.9,0 days 00:00:38.004562,32,100000,0.092923197,0.001189793,0.995,0.934164197,5000,small,2,20000,16,PRUNED
2485,2485,1,18:23.3,19:03.7,0 days 00:00:40.367081,64,10000,0.004219466,0.00493107,0.99,1.21E-05,10000,small,2,15000,8,PRUNED
2498,2498,1,28:33.5,29:18.3,0 days 00:00:44.739451,64,10000,0.08332264,0.001105942,0.999,0.422752828,10000,small,1,15000,1,PRUNED
2509,2509,1,36:52.6,37:35.7,0 days 00:00:43.169233,16,100000,0.046976844,0.222707566,0.99,1.06E-05,10000,tiny,2,10000,1,PRUNED
2514,2514,1,40:46.9,41:26.6,0 days 00:00:39.699169,100,10000,0.010882262,0.001258674,0.99,1.54E-05,5000,small,2,5000,128,PRUNED
2517,2517,1,43:49.8,44:24.4,0 days 00:00:34.618695,128,10000,0.017932477,0.006870994,0.999,1.01E-05,1000,small,8,20000,256,PRUNED
2520,2520,1,45:49.2,46:29.6,0 days 00:00:40.378197,512,10000,0.002094841,0.005683788,0.98,0.653429877,10000,large,4,20000,256,PRUNED
2523,2523,1,47:56.4,48:34.3,0 days 00:00:37.918360,64,10000,0.013720766,0.03338913,0.995,0.21982217,5000,tiny,1,20000,1000,PRUNED
2525,2525,1,49:14.9,50:03.6,0 days 00:00:48.710656,64,10000,0.067306182,0.002458144,0.95,0.037194517,5000,medium,1,1000,128,PRUNED
2526,2526,1,50:03.6,50:46.7,0 days 00:00:43.160199,100,100000,0.020298347,0.001276436,0.9999,0.095691266,5000,small,1,15000,1,PRUNED
2529,2529,1,52:29.4,53:05.9,0 days 00:00:36.491195,64,50000,0.015334924,0.001136222,0.999,0.160942778,5000,small,4,15000,16,PRUNED
2530,2530,1,53:05.9,53:45.8,0 days 00:00:39.938219,64,100000,0.035481284,0.020525443,0.995,0.064653446,5000,medium,8,5000,256,PRUNED
2556,2556,1,12:32.9,13:17.0,0 days 00:00:44.114382,64,100000,0.011690187,0.004106578,0.95,0.856739052,0,small,1,1000,1,PRUNED
2561,2561,1,16:05.2,17:03.2,0 days 00:00:58.044899,64,1000000,0.005448305,0.216147437,0.99,0.353689881,10000,large,1,15000,1,PRUNED
