,number,value,datetime_start,datetime_complete,duration,params_activation_fn,params_ent_coef,params_gae_lambda,params_gamma,params_lr,params_max_grad_norm,params_n_steps,params_net_arch,params_normalize_advantage,params_ortho_init,params_vf_coef,state
744,744,38.0,2023-04-27 10:31:38.453406,2023-04-27 10:33:01.415607,0 days 00:01:22.962201,tanh,5.204632834378609e-06,0.999,0.999,2.086703149582469e-05,0.35523341531898894,128,large,False,False,0.22600637493828876,PRUNED
745,745,44.0,2023-04-27 10:33:01.420202,2023-04-27 10:34:16.716267,0 days 00:01:15.296065,tanh,1.320702425155623e-05,0.999,0.98,0.0011444784903332874,0.5428081438706608,512,large,True,False,0.1418092248035162,PRUNED
746,746,74.0,2023-04-27 10:34:16.719360,2023-04-27 10:35:25.963405,0 days 00:01:09.244045,tanh,7.72436115402852e-06,0.95,0.995,0.000815841747101379,0.31472343092270333,128,tiny,False,False,0.7313641926644192,PRUNED
747,747,1.0,2023-04-27 10:35:25.965409,2023-04-27 10:36:40.034127,0 days 00:01:14.068718,relu,0.012637513844256553,0.999,0.9,1.5304336412777373e-05,0.4824065586844435,512,large,True,False,0.63021075994569,PRUNED
748,748,1.0,2023-04-27 10:36:40.035129,2023-04-27 10:37:59.726226,0 days 00:01:19.691097,tanh,2.1285826177224515e-06,0.99,0.9,0.00014160080108785347,0.6377891709021649,32,large,True,False,0.10725349775780282,PRUNED
749,749,4.0,2023-04-27 10:37:59.727736,2023-04-27 10:39:18.243628,0 days 00:01:18.515892,tanh,2.7089729226184514e-06,0.9,0.99,0.008648993509786915,0.30026110826249347,128,large,False,False,0.2805359567655675,PRUNED
750,750,4.0,2023-04-27 10:39:18.245153,2023-04-27 10:40:34.047373,0 days 00:01:15.802220,tanh,0.0001541634850649794,0.98,0.9,1.7577809617148355e-05,0.3430997749682097,1024,large,True,True,0.15135547651607809,PRUNED
751,751,55.0,2023-04-27 10:40:34.050155,2023-04-27 10:41:50.421884,0 days 00:01:16.371729,tanh,1.5963669765064346e-06,0.999,0.9,0.00013091555358057087,0.435707738600577,64,large,True,False,0.4054249621066161,PRUNED
752,752,85.0,2023-04-27 10:41:50.422884,2023-04-27 10:43:17.648445,0 days 00:01:27.225561,relu,2.748568585560702e-05,0.95,0.9999,3.396224891503831e-05,0.3967978704582085,512,large,False,False,0.5210061994147731,COMPLETE
753,753,22.0,2023-04-27 10:43:17.650451,2023-04-27 10:44:35.773437,0 days 00:01:18.122986,relu,0.12302677401475996,0.95,0.9999,2.6216605187030895e-05,0.3988705161834082,512,large,False,False,0.359978987015563,PRUNED
754,754,68.0,2023-04-27 10:44:35.775448,2023-04-27 10:46:05.221057,0 days 00:01:29.445609,relu,3.137303913054499e-05,0.95,0.9999,4.8957220012676133e-05,0.3847683564060256,512,large,False,False,0.5062955832347832,PRUNED
755,755,0.0,2023-04-27 10:46:05.223059,2023-04-27 10:47:44.620596,0 days 00:01:39.397537,relu,2.0521424644240106e-05,0.95,0.9999,2.1878264684135808e-05,0.41754845597564927,512,large,False,False,0.6312809136677168,PRUNED
756,756,1.0,2023-04-27 10:47:44.624590,2023-04-27 10:49:19.370564,0 days 00:01:34.745974,relu,0.0164798691646465,0.95,0.999,2.4075518345616693e-05,0.3636067097569121,512,large,False,False,0.4791236865112417,PRUNED
757,757,1.0,2023-04-27 10:49:19.372092,2023-04-27 10:50:49.035264,0 days 00:01:29.663172,relu,2.4552311701307683e-05,0.95,0.9999,2.9642481132347e-05,0.458157548496403,512,large,False,False,0.11411602878216841,PRUNED
758,758,1.0,2023-04-27 10:50:49.038284,2023-04-27 10:52:11.350035,0 days 00:01:22.311751,relu,2.5489542288251504e-05,0.95,0.9999,0.006359121887043361,2.5395233039251437,512,tiny,False,False,0.11906772521132267,PRUNED
759,759,1.0,2023-04-27 10:52:11.352558,2023-04-27 10:53:41.859228,0 days 00:01:30.506670,relu,4.4735288587054005e-05,0.95,0.98,0.0006137933023444892,0.3921043909259894,512,large,False,True,0.5736925380611468,PRUNED
760,760,1.0,2023-04-27 10:53:41.863231,2023-04-27 10:55:08.946519,0 days 00:01:27.083288,relu,1.7153821223854093e-05,0.95,0.9999,3.984436720095088e-05,0.36658661906553663,512,large,False,False,0.3192520581579915,PRUNED
761,761,1.0,2023-04-27 10:55:08.949517,2023-04-27 10:56:36.684333,0 days 00:01:27.734816,relu,3.397301908884309e-05,0.95,0.9999,3.042131956207545e-05,0.8104675162713908,512,large,False,False,0.108470875837123,PRUNED
762,762,0.0,2023-04-27 10:56:36.687375,2023-04-27 10:58:13.350239,0 days 00:01:36.662864,relu,0.006241895433539144,0.95,0.9999,1.0040149775322806e-05,0.41736904465042457,512,large,False,False,0.5447165104922554,PRUNED
763,763,0.0,2023-04-27 10:58:13.353239,2023-04-27 10:59:49.348335,0 days 00:01:35.995096,relu,0.07057670831160734,0.95,0.9999,1.957690061772449e-05,0.3362106129331384,512,large,False,False,0.3771662791043996,PRUNED
764,764,40.0,2023-04-27 10:59:49.350949,2023-04-27 11:01:22.373280,0 days 00:01:33.022331,relu,3.7898450873061314e-05,0.95,0.9999,0.0054970343789722065,0.7582759197240084,512,large,False,False,0.6513900897213913,PRUNED
765,765,60.0,2023-04-27 11:01:22.377325,2023-04-27 11:03:42.820357,0 days 00:02:20.443032,relu,1.2950305966100601e-05,0.995,0.9999,2.2805298122308228e-05,0.6831336680914311,128,large,False,False,0.5309889281402966,COMPLETE
766,766,1.0,2023-04-27 11:03:42.824360,2023-04-27 11:05:03.987059,0 days 00:01:21.162699,relu,2.068266830976542e-05,0.95,0.9999,8.597453365680686e-05,0.5919227151318408,32,tiny,False,False,0.7463862613814454,PRUNED
767,767,1.0,2023-04-27 11:05:03.990537,2023-04-27 11:06:29.894777,0 days 00:01:25.904240,relu,9.484278904441337e-06,0.9999,0.99,0.00016091983129161615,0.3257339270211855,256,large,False,True,0.40317727061136194,PRUNED
768,768,0.0,2023-04-27 11:06:29.896880,2023-04-27 11:08:07.107207,0 days 00:01:37.210327,relu,1.38946664770509e-06,0.9,0.995,1.669520116692867e-05,0.37701321252458,512,large,False,False,0.5654705891986336,PRUNED
769,769,1.0,2023-04-27 11:08:07.110208,2023-04-27 11:09:35.256439,0 days 00:01:28.146231,relu,0.00029642438410860017,0.95,0.9999,2.654332325686681e-05,1.735029124419268,128,large,False,False,0.6945812610427825,PRUNED
770,770,1.0,2023-04-27 11:09:35.260438,2023-04-27 11:11:12.047288,0 days 00:01:36.786850,relu,0.022222917221969528,0.98,0.99,0.0003449094101500219,2.846659755931743,16,large,False,False,0.4696788530359473,PRUNED
771,771,1.0,2023-04-27 11:11:12.050279,2023-04-27 11:12:51.729304,0 days 00:01:39.679025,tanh,0.0002014646553132124,0.95,0.999,1.0000465838583998e-05,0.844897291421696,1024,large,False,False,0.1040162253759688,PRUNED
772,772,84.0,2023-04-27 11:12:51.732306,2023-04-27 11:15:08.029516,0 days 00:02:16.297210,tanh,0.19875841799690566,0.9,0.98,1.900627109229234e-05,0.35480310886592015,128,large,False,False,0.7379248603154164,COMPLETE
773,773,1.0,2023-04-27 11:15:08.034515,2023-04-27 11:16:24.517607,0 days 00:01:16.483092,tanh,0.000329399108365366,0.9,0.98,1.435958367292543e-05,0.34759279533047516,128,large,False,False,0.8724609532205013,PRUNED
774,774,34.0,2023-04-27 11:16:24.519608,2023-04-27 11:17:28.112266,0 days 00:01:03.592658,relu,0.03248901677912899,0.995,0.98,1.7279188626214974e-05,0.31293052994849796,128,large,False,False,0.12418161529424028,PRUNED
775,775,0.0,2023-04-27 11:17:28.113265,2023-04-27 11:18:34.311886,0 days 00:01:06.198621,tanh,0.00012383147752337596,0.95,0.98,3.2337675845217355e-05,3.537020484690238,128,large,False,False,0.8446559082902366,PRUNED
776,776,1.0,2023-04-27 11:18:34.314404,2023-04-27 11:19:50.123345,0 days 00:01:15.808941,tanh,0.06065942093346005,0.95,0.98,1.9301842999072146e-05,0.348321259204527,128,large,False,True,0.675488329839667,PRUNED
777,777,53.0,2023-04-27 11:19:50.126364,2023-04-27 11:20:59.539242,0 days 00:01:09.412878,tanh,8.488029845716582e-05,0.9999,0.98,8.369758825539361e-05,0.56449943704744,128,tiny,False,False,0.7106411513550701,PRUNED
778,778,0.0,2023-04-27 11:20:59.542116,2023-04-27 11:22:20.457512,0 days 00:01:20.915396,tanh,0.0063339707417195594,0.98,0.98,0.002354861995468628,0.335946448439833,128,large,False,False,0.825257701572909,PRUNED
779,779,131.0,2023-04-27 11:22:20.459514,2023-04-27 11:24:12.463137,0 days 00:01:52.003623,relu,0.003977823372870075,0.9,0.98,0.0008424034312417432,0.36364187553855004,128,large,False,False,0.7944100292673941,COMPLETE
780,780,0.0,2023-04-27 11:24:12.466163,2023-04-27 11:25:31.530023,0 days 00:01:19.063860,relu,0.0025052782261195563,0.9,0.98,0.001433612013913969,0.3601232570510297,128,large,False,False,0.6841479063176729,PRUNED
781,781,1.0,2023-04-27 11:25:31.532026,2023-04-27 11:26:42.615269,0 days 00:01:11.083243,relu,0.10683015294798515,0.9,0.98,0.0008771481255353648,0.9099537939131593,128,large,False,False,0.8006732837406255,PRUNED
782,782,1.0,2023-04-27 11:26:42.617775,2023-04-27 11:27:55.154074,0 days 00:01:12.536299,relu,0.0003386213438774539,0.9,0.98,0.0006722766877348527,0.6404086697226768,128,large,False,False,0.7511595423192925,PRUNED
783,783,72.0,2023-04-27 11:27:55.157536,2023-04-27 11:29:10.646185,0 days 00:01:15.488649,relu,0.0012412693292873508,0.9,0.98,0.0002808820148246026,1.8386998855258827,128,large,False,False,0.29235936898459963,PRUNED
784,784,1.0,2023-04-27 11:29:10.647194,2023-04-27 11:30:21.808470,0 days 00:01:11.161276,relu,0.17547989987872872,0.9,0.98,0.0005659605555761742,0.37569048691102125,128,large,False,False,0.7111319250983458,PRUNED
785,785,1.0,2023-04-27 11:30:21.813466,2023-04-27 11:31:37.193129,0 days 00:01:15.379663,relu,0.08067376434117635,0.9,0.98,0.0009377188571891451,0.5130026502644105,128,large,False,True,0.9134475620692797,PRUNED
786,786,1.0,2023-04-27 11:31:37.195629,2023-04-27 11:32:56.959061,0 days 00:01:19.763432,relu,0.012504190075591294,0.9,0.98,0.0017826970748397147,0.39839859189193194,128,large,False,False,0.2693262348473139,PRUNED
787,787,36.0,2023-04-27 11:32:56.960064,2023-04-27 11:34:14.112597,0 days 00:01:17.152533,relu,0.004567692613118356,0.9,0.98,0.0012880676089396296,0.7339479155837448,128,small,False,False,0.132205932960649,PRUNED
788,788,1.0,2023-04-27 11:34:14.116110,2023-04-27 11:35:27.386501,0 days 00:01:13.270391,relu,2.8128558076947938e-05,0.9,0.98,0.0004805464284525789,0.369478953382618,128,tiny,False,False,0.8645536707269791,PRUNED
789,789,1.0,2023-04-27 11:35:27.388511,2023-04-27 11:36:43.500487,0 days 00:01:16.111976,relu,0.0022230565911717437,0.9,0.98,0.0007747405829860465,0.4811047672988789,128,large,False,False,0.7809046599760995,PRUNED
790,790,2.0,2023-04-27 11:36:43.502490,2023-04-27 11:38:05.832192,0 days 00:01:22.329702,relu,0.027384213824769885,0.9,0.98,0.0016362838491857826,0.6186158507458824,128,large,False,False,0.7687331836893833,PRUNED
791,791,1.0,2023-04-27 11:38:05.834189,2023-04-27 11:39:17.971650,0 days 00:01:12.137461,relu,0.020413017361832778,0.9,0.98,0.0007626404798953033,0.44316976441524,128,large,False,False,0.8366289645594109,PRUNED
792,792,1.0,2023-04-27 11:39:17.973650,2023-04-27 11:40:14.005232,0 days 00:00:56.031582,relu,0.041372230100510825,0.95,0.98,0.000980997550491984,0.5659878113218425,128,small,False,False,0.8645487554537811,PRUNED
793,793,0.0,2023-04-27 11:40:14.007232,2023-04-27 11:41:16.469589,0 days 00:01:02.462357,relu,0.003297825955285974,0.99,0.98,0.0004040542491132334,2.062559036913511,128,large,False,True,0.11611442332106751,PRUNED
794,794,1.0,2023-04-27 11:41:16.472588,2023-04-27 11:42:11.060694,0 days 00:00:54.588106,relu,0.014044862907898364,0.9,0.98,0.00021805989702922246,0.8736221180701099,128,large,False,False,0.743406465507853,PRUNED
795,795,75.0,2023-04-27 11:42:11.063694,2023-04-27 11:43:06.959862,0 days 00:00:55.896168,relu,0.0030432914399371124,0.95,0.98,0.0011018371072093823,2.5168342828779533,128,large,False,False,0.8037433143313413,PRUNED
796,796,1.0,2023-04-27 11:43:06.960863,2023-04-27 11:44:04.174941,0 days 00:00:57.214078,relu,0.00019074281917866618,0.95,0.98,0.0007194709895545996,0.6941311394363925,128,small,False,False,0.9150641220622994,PRUNED
797,797,50.0,2023-04-27 11:44:04.176942,2023-04-27 11:44:59.702248,0 days 00:00:55.525306,relu,0.011368052661802493,0.98,0.98,0.0011826516730271761,0.3515483295419066,512,large,False,False,0.6429669899798915,PRUNED
798,798,31.0,2023-04-27 11:44:59.704247,2023-04-27 11:45:57.495557,0 days 00:00:57.791310,relu,0.004147189300737231,0.995,0.99,0.0010962341690967487,0.7997235811883203,128,large,False,False,0.9290840610469052,PRUNED
799,799,1.0,2023-04-27 11:45:57.497555,2023-04-27 11:46:51.694438,0 days 00:00:54.196883,tanh,0.09762945864579073,0.9,0.98,3.5941242528546976e-05,0.32668380450695883,32,large,False,False,0.12941998735189267,PRUNED
800,800,1.0,2023-04-27 11:46:51.696436,2023-04-27 11:47:41.687645,0 days 00:00:49.991209,relu,0.05267534431389565,0.95,0.99,0.0005976011601302679,0.4037148638186282,128,small,False,False,0.7252573137524397,PRUNED
801,801,1.0,2023-04-27 11:47:41.689649,2023-04-27 11:48:27.434177,0 days 00:00:45.744528,tanh,0.0012831241398492189,0.9,0.995,0.00037151012873977326,2.2794138471643377,512,tiny,False,True,0.12249142454078345,PRUNED
802,802,35.0,2023-04-27 11:48:27.436176,2023-04-27 11:49:18.990275,0 days 00:00:51.554099,tanh,0.009336546890658142,0.9999,0.9999,0.0008082266261197906,0.3150083852775822,128,large,False,False,0.5864774219597555,PRUNED
803,803,40.0,2023-04-27 11:49:18.992276,2023-04-27 11:50:17.521299,0 days 00:00:58.529023,tanh,0.017147010733747317,0.95,0.98,0.0018607745654007869,4.01681067147346,1024,large,False,False,0.4391342788799972,PRUNED
804,804,1.0,2023-04-27 11:50:17.523299,2023-04-27 11:51:09.246689,0 days 00:00:51.723390,relu,0.0016720713049815975,0.95,0.99,0.0001794388825180122,0.3002679664500112,512,large,False,False,0.9548435694025171,PRUNED
805,805,1.0,2023-04-27 11:51:09.248691,2023-04-27 11:52:01.472303,0 days 00:00:52.223612,tanh,0.1374053744870998,0.98,0.98,0.004920304954452598,0.38361282625092724,32,small,False,False,0.768785299549315,PRUNED
806,806,68.0,2023-04-27 11:52:01.473303,2023-04-27 11:52:55.809710,0 days 00:00:54.336407,tanh,0.0001762582368703497,0.9,0.99,3.5195627943117396e-05,0.5407663676776308,128,large,False,False,0.8133433829690938,PRUNED
807,807,1.0,2023-04-27 11:52:55.811708,2023-04-27 11:53:48.758283,0 days 00:00:52.946575,tanh,0.16622664041989804,0.995,0.995,2.1392024111145793e-05,0.939353668706314,128,large,False,False,0.4607673412958819,PRUNED
808,808,53.0,2023-04-27 11:53:48.759281,2023-04-27 11:54:39.887969,0 days 00:00:51.128688,relu,0.0006043950019229789,0.95,0.98,0.0005044970511325705,0.3597226216730487,512,large,False,False,0.3113738769546274,PRUNED
809,809,4.0,2023-04-27 11:54:39.888965,2023-04-27 11:55:27.909965,0 days 00:00:48.021000,tanh,0.19907849332906186,0.9999,0.9999,1.1844965160234151e-05,4.42436444493003,256,small,False,True,0.25964635537329195,PRUNED
810,810,1.0,2023-04-27 11:55:27.910963,2023-04-27 11:56:18.974920,0 days 00:00:51.063957,tanh,0.015058387843885426,0.99,0.99,1.4562007943657002e-05,4.98507771483221,128,large,False,False,0.3464283951807925,PRUNED
811,811,1.0,2023-04-27 11:56:18.975916,2023-04-27 11:57:12.220614,0 days 00:00:53.244698,tanh,0.036713232954464325,0.95,0.98,0.0015028900933739308,0.5991280401333328,32,large,False,False,0.13921019411001775,PRUNED
812,812,1.0,2023-04-27 11:57:12.222613,2023-04-27 11:58:08.133947,0 days 00:00:55.911334,relu,0.14826120615140093,0.98,0.99,6.392261665295361e-05,0.5175779738512396,16,large,False,False,0.2453807913701461,PRUNED
813,813,53.0,2023-04-27 11:58:08.135946,2023-04-27 11:58:52.671761,0 days 00:00:44.535815,tanh,0.002404481652007372,0.9,0.9,4.3581072345751977e-05,0.6544942696010027,512,tiny,False,False,0.8825310696946329,PRUNED
814,814,1.0,2023-04-27 11:58:52.673760,2023-04-27 11:59:40.365254,0 days 00:00:47.691494,tanh,0.010812770066115411,0.95,0.9,0.004783932902319083,2.2409865710680976,128,small,False,False,0.1614476126512669,PRUNED
815,815,1.0,2023-04-27 11:59:40.366257,2023-04-27 12:00:30.383288,0 days 00:00:50.017031,tanh,0.04117416986675106,0.9,0.98,0.0008524591844305191,0.7588181479714465,1024,large,False,False,0.11005066380616058,PRUNED
816,816,1.0,2023-04-27 12:00:30.385288,2023-04-27 12:01:24.648615,0 days 00:00:54.263327,relu,0.03802991521034248,0.95,0.995,2.482259684451281e-05,0.46247381612450966,128,large,False,False,0.7725973458077374,PRUNED
817,817,26.0,2023-04-27 12:01:24.649618,2023-04-27 12:02:20.855149,0 days 00:00:56.205531,tanh,0.00011300642126206101,0.995,0.9,0.00065649747321049,0.3341089983828544,512,large,False,True,0.234387765065933,PRUNED
818,818,52.0,2023-04-27 12:02:20.856147,2023-04-27 12:03:42.624377,0 days 00:01:21.768230,tanh,0.0026263566718772403,0.95,0.99,9.560803195528351e-05,0.4150316147239512,32,large,False,False,0.1001565760960705,COMPLETE
819,819,73.0,2023-04-27 12:03:42.627381,2023-04-27 12:04:33.782780,0 days 00:00:51.155399,tanh,0.021950968005898325,0.98,0.9999,0.002706335360100166,0.719988775310849,128,small,False,False,0.38964062204015737,PRUNED
820,820,1.0,2023-04-27 12:04:33.784780,2023-04-27 12:05:24.628841,0 days 00:00:50.844061,relu,0.004680677562987968,0.9,0.9,1.8424052732772452e-05,0.37295103149269615,128,large,False,False,0.2800121698858484,PRUNED
821,821,1.0,2023-04-27 12:05:24.629847,2023-04-27 12:06:14.312657,0 days 00:00:49.682810,tanh,0.006491881465168663,0.999,0.9,0.009678664776110959,0.345829012947109,512,large,False,False,0.11809622879816283,PRUNED
822,822,72.0,2023-04-27 12:06:14.314656,2023-04-27 12:07:06.137139,0 days 00:00:51.822483,tanh,0.04403585294559076,0.9999,0.98,0.00015235529506351175,0.8451379610262512,1024,large,False,False,0.14543598376644737,PRUNED
823,823,1.0,2023-04-27 12:07:06.139139,2023-04-27 12:07:54.177245,0 days 00:00:48.038106,tanh,0.030068084643653382,0.95,0.9,0.00013417158873022564,0.3195361760639153,128,small,False,False,0.13291627886242446,PRUNED
824,824,1.0,2023-04-27 12:07:54.179247,2023-04-27 12:08:46.508588,0 days 00:00:52.329341,relu,0.0007250008157392375,0.999,0.99,1.1375047088858028e-05,0.6448394360860068,32,large,True,False,0.3010590201709336,PRUNED
825,825,8.0,2023-04-27 12:08:46.510592,2023-04-27 12:09:36.152280,0 days 00:00:49.641688,tanh,0.027268502798933135,0.999,0.9,1.6113419398024095e-05,1.4657275634573563,512,large,False,True,0.6648089629919072,PRUNED
826,826,0.0,2023-04-27 12:09:36.153278,2023-04-27 12:10:43.281727,0 days 00:01:07.128449,tanh,0.1630100603146586,0.9,0.9,0.0003518463631824804,2.6027879845091135,128,tiny,True,False,0.7284588020099466,PRUNED
827,827,0.0,2023-04-27 12:10:43.283727,2023-04-27 12:11:45.472502,0 days 00:01:02.188775,tanh,0.0008273172887423675,0.98,0.98,1.3255312014004287e-05,0.3873648109982309,256,large,False,False,0.12531923392248784,PRUNED
828,828,1.0,2023-04-27 12:11:45.473368,2023-04-27 12:12:33.055028,0 days 00:00:47.581660,relu,0.01601201664076093,0.95,0.9,0.00029488152312312813,0.4885051782434266,128,small,True,False,0.6068560298875632,PRUNED
829,829,1.0,2023-04-27 12:12:33.056026,2023-04-27 12:13:26.657139,0 days 00:00:53.601113,tanh,0.0002689643792120644,0.999,0.99,2.8844503690507662e-05,0.43212749277037904,512,large,True,False,0.373925825608242,PRUNED
830,830,4.0,2023-04-27 12:13:26.659136,2023-04-27 12:14:39.317573,0 days 00:01:12.658437,tanh,0.1335761255024618,0.95,0.995,1.0032768552761944e-05,0.5869369099986613,16,large,False,False,0.11218800447942455,PRUNED
831,831,0.0,2023-04-27 12:14:39.320570,2023-04-27 12:15:42.684689,0 days 00:01:03.364119,relu,0.07995040406964782,0.995,0.9,2.187337012772945e-05,0.906873256097734,32,large,True,False,0.17974197549743356,PRUNED
832,832,1.0,2023-04-27 12:15:42.686688,2023-04-27 12:16:30.221672,0 days 00:00:47.534984,tanh,0.09036998137188632,0.999,0.9999,5.195207460396241e-05,1.3082720589564452,128,small,False,False,0.26315921567013506,PRUNED
833,833,6.0,2023-04-27 12:16:30.223671,2023-04-27 12:17:22.669424,0 days 00:00:52.445753,tanh,0.05466171458547197,0.9,0.9,0.00042580813759918624,0.5592683440424023,512,large,True,True,0.8947741319843672,PRUNED
834,834,66.0,2023-04-27 12:17:22.670427,2023-04-27 12:18:29.875069,0 days 00:01:07.204642,tanh,0.12996921834742295,0.99,0.98,0.002220728249079074,0.35158217960318766,1024,large,False,False,0.245900148305917,PRUNED
835,835,1.0,2023-04-27 12:18:29.876066,2023-04-27 12:19:20.958340,0 days 00:00:51.082274,relu,0.013424748544485741,0.999,0.9,0.00024235455058595534,0.6918205123018283,128,large,True,False,0.33868431514886,PRUNED
836,836,34.0,2023-04-27 12:19:20.960343,2023-04-27 12:20:17.185125,0 days 00:00:56.224782,tanh,0.032491218350956495,0.95,0.99,1.5559520567314283e-05,0.9795611528419156,128,large,True,False,0.9408577131743469,PRUNED
837,837,1.0,2023-04-27 12:20:17.187128,2023-04-27 12:21:09.875275,0 days 00:00:52.688147,tanh,0.0009668680119993405,0.9999,0.9,0.001552689541712035,1.9422936639440405,512,tiny,False,False,0.19106299215327893,PRUNED
838,838,1.0,2023-04-27 12:21:09.878271,2023-04-27 12:22:03.376574,0 days 00:00:53.498303,tanh,9.27022522926397e-05,0.98,0.9,1.923250745574868e-05,0.8051380478497837,32,small,True,False,0.5212609496116775,PRUNED
839,839,1.0,2023-04-27 12:22:03.377575,2023-04-27 12:22:57.378278,0 days 00:00:54.000703,relu,0.006444050342085162,0.999,0.98,0.00010018792964680434,0.3279821450732408,128,large,False,False,0.7909550668312451,PRUNED
840,840,1.0,2023-04-27 12:22:57.381803,2023-04-27 12:23:53.799228,0 days 00:00:56.417425,tanh,0.0016251824810141222,0.95,0.9,1.3479767112231668e-05,0.3704570231346187,512,large,True,False,0.11656282713056366,PRUNED
841,841,1.0,2023-04-27 12:23:53.801229,2023-04-27 12:24:44.378503,0 days 00:00:50.577274,tanh,0.07992307013300222,0.9,0.99,0.005101036734486211,0.4080800962077162,128,large,False,True,0.6264514802691077,PRUNED
842,842,1.0,2023-04-27 12:24:44.380502,2023-04-27 12:25:32.446178,0 days 00:00:48.065676,relu,0.028115087517308172,0.999,0.9,1.23585991658698e-05,3.231219785804136,64,small,True,False,0.5528256913863916,PRUNED
843,843,1.0,2023-04-27 12:25:32.447255,2023-04-27 12:26:24.018223,0 days 00:00:51.570968,tanh,0.0005087962816888912,0.95,0.995,1.7268684871226887e-05,0.5270262642147671,128,large,False,False,0.10532161284213834,PRUNED
844,844,40.0,2023-04-27 12:26:24.019224,2023-04-27 12:27:14.360395,0 days 00:00:50.341171,tanh,0.007131511120081254,0.999,0.9,0.0004783393389754429,0.3486550692288293,1024,large,True,False,0.22232057268205668,PRUNED
845,845,72.0,2023-04-27 12:27:14.361397,2023-04-27 12:28:08.715406,0 days 00:00:54.354009,tanh,0.003909479200803753,0.9,0.98,0.0008838025330922865,1.384142093535474,32,large,True,False,0.28712941207342396,PRUNED
846,846,1.0,2023-04-27 12:28:08.716786,2023-04-27 12:28:56.739403,0 days 00:00:48.022617,relu,0.0002281209860862884,0.999,0.9999,0.006482397032484892,0.6147074964435386,64,small,False,False,0.4207396925138504,PRUNED
847,847,1.0,2023-04-27 12:28:56.741406,2023-04-27 12:29:47.556580,0 days 00:00:50.815174,tanh,0.010248644254889543,0.995,0.9,1.1243394123700151e-05,0.30110555933204625,512,large,True,False,0.4552971387366912,PRUNED
848,848,1.0,2023-04-27 12:29:47.558085,2023-04-27 12:30:37.754338,0 days 00:00:50.196253,tanh,0.04332789495619406,0.95,0.99,1.4719797476639816e-05,0.3217997952625384,256,large,False,False,0.487342412030726,PRUNED
849,849,48.0,2023-04-27 12:30:37.755338,2023-04-27 12:31:32.448649,0 days 00:00:54.693311,tanh,0.016589607265888266,0.98,0.9,2.312229760798533e-05,0.4370767645434734,64,large,True,True,0.17004274413355813,PRUNED
850,850,0.0,2023-04-27 12:31:32.449650,2023-04-27 12:32:30.671546,0 days 00:00:58.221896,relu,0.04965027697820394,0.999,0.9,0.00032225094373970027,1.8164628839931376,128,tiny,False,False,0.8270800219686194,PRUNED
851,851,1.0,2023-04-27 12:32:30.673547,2023-04-27 12:33:21.862430,0 days 00:00:51.188883,tanh,0.02026485620135012,0.95,0.98,4.2559967586306044e-05,0.38321334640823806,64,small,True,False,0.12205896016190933,PRUNED
852,852,4.0,2023-04-27 12:33:21.864432,2023-04-27 12:34:32.118542,0 days 00:01:10.254110,tanh,0.00045257546480986837,0.9999,0.99,0.0005876377575617884,0.7541802611902799,16,large,False,False,0.23530718501476114,PRUNED
853,853,76.0,2023-04-27 12:34:32.120544,2023-04-27 12:35:25.092838,0 days 00:00:52.972294,tanh,0.001454309372732462,0.9,0.9,1.0026908688366526e-05,0.6696685503146728,128,large,True,False,0.15517508013555725,PRUNED
854,854,49.0,2023-04-27 12:35:25.094840,2023-04-27 12:36:16.317449,0 days 00:00:51.222609,relu,0.04777926681672778,0.999,0.9,0.0028732728145091507,0.8835764890586464,512,large,True,False,0.2724673285720755,PRUNED
855,855,1.0,2023-04-27 12:36:16.319451,2023-04-27 12:37:04.259363,0 days 00:00:47.939912,tanh,0.15076306175091664,0.999,0.9,0.001012504555664161,0.33630366199752665,64,small,False,False,0.25628559993976324,PRUNED
856,856,19.0,2023-04-27 12:37:04.261358,2023-04-27 12:37:59.464176,0 days 00:00:55.202818,tanh,0.06722863471856678,0.95,0.98,1.8478686942654654e-05,0.3576747456299626,32,large,True,False,0.13649925074645305,PRUNED
857,857,4.0,2023-04-27 12:37:59.467176,2023-04-27 12:39:52.732850,0 days 00:01:53.265674,relu,0.0003799745119176286,0.999,0.99,1.2516377167926247e-05,1.192271209667252,64,large,False,True,0.11313169142122996,COMPLETE
858,858,14.0,2023-04-27 12:39:52.735852,2023-04-27 12:41:00.174166,0 days 00:01:07.438314,tanh,0.0021790782440353085,0.98,0.995,7.485363071578377e-05,4.771006026767713,128,large,True,False,0.12708847525957717,PRUNED
859,859,1.0,2023-04-27 12:41:00.175172,2023-04-27 12:41:51.564411,0 days 00:00:51.389239,tanh,0.00040810605416315404,0.9,0.9,1.4963464511641446e-05,2.6490686085034545,1024,large,False,False,0.3602018791708481,PRUNED
860,860,25.0,2023-04-27 12:41:51.566413,2023-04-27 12:42:41.456326,0 days 00:00:49.889913,tanh,0.0005976316029959626,0.95,0.9999,3.184887770584284e-05,0.45416882386413276,64,small,True,False,0.6932874621782014,PRUNED
861,861,1.0,2023-04-27 12:42:41.460327,2023-04-27 12:43:35.082986,0 days 00:00:53.622659,relu,0.0006688082441393809,0.999,0.9,0.0004411850368802207,0.49901546319670503,512,large,False,False,0.10820039022866854,PRUNED
